algorithm,horizon,seed,fold,symbol,status,reason,observations,netReturn,sharpe,maxDrawdown,expectedShortfall95,oodObservationRate,latencyP99Ms
constant_short,1,20260917,1,ADAUSDT,complete,,599,0.06079261010257664,0.709290559370158,0.10544780103933116,0.012650943039530944,0.0,0.00196512
constant_short,1,20260917,1,AVAXUSDT,complete,,599,0.13183507394526184,1.3709832523887258,0.10904695858735469,0.012048235199594493,0.0,0.0019923799999999993
constant_short,1,20260917,1,BNBUSDT,complete,,599,0.055203213365283776,0.8817579621599135,0.07096080240456537,0.008257405508683277,0.0,0.0020797999999999967
constant_short,1,20260917,1,BTCUSDT,complete,,599,-0.045887016856862806,-0.707457641837059,0.11530809625267191,0.009027508451761502,0.001669449081803005,0.0018780199999999998
constant_short,1,20260917,1,DOGEUSDT,complete,,599,0.046969461670079315,0.5565231297309378,0.11559797378122783,0.012496535074330335,0.0,0.0018942999999999987
constant_short,1,20260917,1,ETHUSDT,complete,,599,-0.037181570932707686,-0.5357413193188681,0.10090578128341066,0.009140053828058365,0.01001669449081803,0.0018962399999999998
constant_short,1,20260917,1,LINKUSDT,complete,,599,0.02319043624138173,0.33221102181070644,0.1270391554619995,0.012473913371398826,0.0,0.0018388399999999991
constant_short,1,20260917,1,LTCUSDT,failed,drawdown_limit,432,-0.07017899930887261,-0.8371304509213843,0.15106738083388294,0.014593684902586002,0.0,0.00225369
constant_short,1,20260917,1,SOLUSDT,failed,drawdown_limit,466,-0.10426428247154884,-1.0502194238851565,0.17059722494946372,0.01700981054862417,0.0,0.00193575
constant_short,1,20260917,1,XRPUSDT,failed,capital_floor,465,-0.20795460814839872,-2.2349531299754783,0.22752601374223824,0.017661768695380647,0.0,0.0018776800000000016
historical_mean,1,20260917,1,ADAUSDT,complete,,599,-0.07730861995419425,-0.7626012181038957,0.14491086983573487,0.011574280343700815,0.0,0.21131167999999909
historical_mean,1,20260917,1,AVAXUSDT,failed,drawdown_limit,570,-0.1301198457765783,-1.4053431910770853,0.15447670195108054,0.013538733901710434,0.0,0.14156984999999858
historical_mean,1,20260917,1,BNBUSDT,complete,,599,-0.0631788591995126,-0.938656125522053,0.10733017236059827,0.009599997005471601,0.0,0.15324607999999948
historical_mean,1,20260917,1,BTCUSDT,complete,,599,0.03621771534844709,0.6345035395211089,0.0564924858200514,0.007817401537305283,0.001669449081803005,0.040108619999999984
historical_mean,1,20260917,1,DOGEUSDT,complete,,599,-0.06625419669726407,-0.6067094182396648,0.1138169773886325,0.01254188569547063,0.0,0.04051719999999995
historical_mean,1,20260917,1,ETHUSDT,complete,,599,0.026153194787699396,0.4629336448936645,0.061471416291341785,0.008511209407319338,0.01001669449081803,0.06084485999999952
historical_mean,1,20260917,1,LINKUSDT,complete,,599,-0.0426893119512759,-0.38725201160612244,0.1278430617322175,0.012009541347536335,0.0,0.042635359999999976
historical_mean,1,20260917,1,LTCUSDT,complete,,599,-0.0784965046537276,-0.7195584365692083,0.1321501911892159,0.014216241792199654,0.0,0.04146154
historical_mean,1,20260917,1,SOLUSDT,complete,,599,0.005214496509786226,0.15017175740057345,0.1291245165436209,0.014208937366771797,0.0,0.04303412
historical_mean,1,20260917,1,XRPUSDT,complete,,599,0.10491928547350993,0.9329855347093613,0.11390982245088477,0.011624912417963863,0.0,0.05260133999999994
last_return,1,20260917,1,ADAUSDT,failed,turnover_limit,8,0.00925255863768526,6.447507661879988,0.005421432782103164,0.002258956007845425,0.0,0.04264095
last_return,1,20260917,1,AVAXUSDT,failed,turnover_limit,8,0.015486879677239163,7.748212439634872,0.006067278726904601,0.003766652432377726,0.0,0.06006776999999999
last_return,1,20260917,1,BNBUSDT,failed,turnover_limit,8,0.0026970328389224196,2.747387189032376,0.004148375137089433,0.00301206014841493,0.0,0.04071576
last_return,1,20260917,1,BTCUSDT,failed,turnover_limit,8,0.006311734357979049,7.460707561090137,0.0023448930360187026,0.0012400912090579919,0.0,0.03495968
last_return,1,20260917,1,DOGEUSDT,failed,turnover_limit,8,0.009949039497796353,5.853458533884766,0.008056285564649102,0.002852947318756738,0.0,0.034240519999999997
last_return,1,20260917,1,ETHUSDT,failed,turnover_limit,4,0.013070482221712254,16.710263999654412,0.0005736552358771574,0.0003237361699196528,0.0,0.035093200000000005
last_return,1,20260917,1,LINKUSDT,failed,turnover_limit,8,-0.01757140708558247,-9.259939131236536,0.02251684856724534,0.02052038254248656,0.0,0.03399882
last_return,1,20260917,1,LTCUSDT,failed,turnover_limit,6,0.012743543440893346,13.801065305651276,0.0025867057518709213,0.0025867057518709213,0.0,0.035824650000000006
last_return,1,20260917,1,SOLUSDT,failed,turnover_limit,8,0.007755643133171342,3.3246900601703913,0.016625862948771886,0.007926518960615803,0.0,0.034513590000000004
last_return,1,20260917,1,XRPUSDT,failed,turnover_limit,4,0.01480680529663525,21.11179905853237,0.00024999999999997247,0.00024999999999997247,0.0,0.03382084
momentum,1,20260917,1,ADAUSDT,failed,turnover_limit,9,0.01144467114283998,7.323465371388275,0.007578131591790105,0.004672084525344178,0.0,0.03258028
momentum,1,20260917,1,AVAXUSDT,failed,turnover_limit,9,0.021008032240587893,10.100769431397776,0.0037666526506200393,0.0037666526506200393,0.0,0.036177
momentum,1,20260917,1,BNBUSDT,failed,turnover_limit,9,0.008439522868975313,8.281038016948509,0.004243675885020171,0.0020321470219603066,0.0,0.04140512
momentum,1,20260917,1,BTCUSDT,failed,turnover_limit,9,0.008630348231766005,9.659195909604918,0.002886624509144675,0.0016685769665423233,0.0,0.03311972
momentum,1,20260917,1,DOGEUSDT,failed,turnover_limit,9,0.015228351169788823,8.615051989123737,0.004613567767327353,0.0027458641033660802,0.0,0.032733319999999996
momentum,1,20260917,1,ETHUSDT,failed,turnover_limit,13,0.013095900996885845,7.900406806044918,0.005966315652206844,0.003399362719404664,0.0,0.03249524
momentum,1,20260917,1,LINKUSDT,failed,turnover_limit,2,-0.005818773392929133,-25.597776946908525,0.005818773392929133,0.00557016593441273,0.0,0.032584289999999995
momentum,1,20260917,1,LTCUSDT,failed,turnover_limit,7,0.006859835449321672,6.415396477382437,0.0054236848306774554,0.0036496610657098527,0.0,0.039892279999999995
momentum,1,20260917,1,SOLUSDT,failed,turnover_limit,10,0.01962189595345154,7.507527758580533,0.009479678764526489,0.007185665947198716,0.0,0.032845990000000005
momentum,1,20260917,1,XRPUSDT,failed,turnover_limit,4,0.009535749254265813,10.885093047508228,0.0054398933240427105,0.005191191121823202,0.0,0.03253539
reversal,1,20260917,1,ADAUSDT,failed,turnover_limit,9,-0.012639242517660687,-8.093592509362356,0.01959349982608083,0.015580704048621885,0.0,0.04117556
reversal,1,20260917,1,AVAXUSDT,failed,turnover_limit,9,-0.022132137372308014,-10.654985101965174,0.024967048818611226,0.02197956097221787,0.0,0.03380608
reversal,1,20260917,1,BNBUSDT,failed,turnover_limit,9,-0.009518354378650007,-9.418901028852368,0.01321466370593738,0.010183572836960697,0.0,0.03289048
reversal,1,20260917,1,BTCUSDT,failed,turnover_limit,9,-0.00967408976803752,-11.0189382958396,0.012030827311050318,0.008994814869060508,0.0,0.036216399999999996
reversal,1,20260917,1,DOGEUSDT,failed,turnover_limit,9,-0.016405921726914352,-9.24906536180889,0.02043640995146745,0.01843830006280811,0.0,0.03784532
reversal,1,20260917,1,ETHUSDT,failed,turnover_limit,13,-0.01518354104724473,-9.141021984699519,0.018698675559769784,0.01344752256608217,0.0,0.04998148
reversal,1,20260917,1,LINKUSDT,failed,turnover_limit,2,0.0048080965194401415,21.195183785098585,0.00024999999999997247,0.00024999999999997247,0.0,0.03433143
reversal,1,20260917,1,LTCUSDT,failed,turnover_limit,7,-0.008012166796754427,-7.464409747446459,0.012873151353520629,0.011467927828371138,0.0,0.04074418
reversal,1,20260917,1,SOLUSDT,failed,turnover_limit,10,-0.021038458658348635,-7.943363028168285,0.029790450625106213,0.023932357114346714,0.0,0.04340045000000001
reversal,1,20260917,1,XRPUSDT,failed,turnover_limit,4,-0.01161058701195783,-12.493108565189486,0.016458807419701182,0.013077775728967622,0.0,0.040998360000000005
ridge_optimizer,1,20260917,1,ADAUSDT,failed,turnover_limit,4,-0.015324624262993636,-16.07297809947616,0.016614653665232404,0.015580704048621885,0.0,0.07836623
ridge_optimizer,1,20260917,1,AVAXUSDT,failed,turnover_limit,4,-0.019840780559275628,-14.199954700583476,0.023267246715847012,0.02197956097221787,0.0,0.05141466
ridge_optimizer,1,20260917,1,BNBUSDT,failed,turnover_limit,23,0.03539884187569009,10.544057551817168,0.008134586779157349,0.005638412927424119,0.0,0.05866924000000001
ridge_optimizer,1,20260917,1,BTCUSDT,failed,turnover_limit,11,0.002639078635477743,11.517835480173881,0.0007358210766292839,0.0007358210766292839,0.0,0.0493549
ridge_optimizer,1,20260917,1,DOGEUSDT,failed,turnover_limit,4,-0.0160412996001561,-13.641537291648532,0.01848495960919916,0.01843830006280811,0.0,0.05085249
ridge_optimizer,1,20260917,1,ETHUSDT,failed,turnover_limit,11,0.00590827045375697,10.747050240046335,0.0015548218200287511,0.0015548218200287511,0.0,0.0708372
ridge_optimizer,1,20260917,1,LINKUSDT,failed,turnover_limit,20,0.006118686827585096,1.8440350413801894,0.021770201921607946,0.02052038254248656,0.0,0.05649762999999999
ridge_optimizer,1,20260917,1,LTCUSDT,failed,turnover_limit,11,-0.009130392926848474,-6.680623822194481,0.012873151353520629,0.011467927828371138,0.0,0.0583665
ridge_optimizer,1,20260917,1,SOLUSDT,failed,turnover_limit,4,-0.01854486531501076,-11.37593806694988,0.02528925836234197,0.023932357114346714,0.0,0.05782383
ridge_optimizer,1,20260917,1,XRPUSDT,failed,turnover_limit,4,0.002667864433962386,14.663066718289993,0.00024999999999997247,0.00024999999999997247,0.0,0.05051
logistic,1,20260917,1,ADAUSDT,complete,,599,0.010430661390562923,0.6165257447344688,0.011265263915760104,0.0003838421305253359,0.0,0.04134227999999998
logistic,1,20260917,1,AVAXUSDT,complete,,599,-0.00395343079037247,-1.563203576756273,0.00395343079037247,0.0001318465932035995,0.0,0.04002777999999999
logistic,1,20260917,1,BNBUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.040870299999999964
logistic,1,20260917,1,BTCUSDT,complete,,599,0.0,,0.0,-0.0,0.001669449081803005,0.03842083999999999
logistic,1,20260917,1,DOGEUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.03751001999999994
logistic,1,20260917,1,ETHUSDT,complete,,599,0.0,,0.0,-0.0,0.01001669449081803,0.03797036
logistic,1,20260917,1,LINKUSDT,complete,,599,-0.006731359044767959,-1.9823638969288864,0.006731359044767959,0.00022478321760560266,0.0,0.04177408
logistic,1,20260917,1,LTCUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0372628
logistic,1,20260917,1,SOLUSDT,complete,,599,0.020639138314301197,1.3919768824448324,0.006677063860017096,0.00023129805988102807,0.0,0.03630799999999999
logistic,1,20260917,1,XRPUSDT,complete,,599,0.013932451574828475,0.9487539656432387,0.0028233447627015185,0.00018648123776217793,0.0,0.034423679999999984
contextual_bandit,1,20260917,1,ADAUSDT,complete,,599,-0.06420645102271105,-0.6222968531023305,0.14375283414165674,0.012234451462724874,0.0,0.032062039999999986
contextual_bandit,1,20260917,1,AVAXUSDT,failed,turnover_limit,4,-0.019840780559275628,-14.199954700583476,0.023267246715847012,0.02197956097221787,0.0,0.03020501
contextual_bandit,1,20260917,1,BNBUSDT,complete,,599,0.02967652926241482,0.510299079790714,0.05794767537969647,0.00847382605244581,0.0,0.029146559999999978
contextual_bandit,1,20260917,1,BTCUSDT,complete,,599,0.04505974934053025,0.825031101441493,0.07651763516207222,0.008254793644498049,0.001669449081803005,0.03312854
contextual_bandit,1,20260917,1,DOGEUSDT,failed,turnover_limit,7,-0.018038538866778087,-11.694026819329649,0.02043640995146745,0.01843830006280811,0.0,0.028069059999999996
contextual_bandit,1,20260917,1,ETHUSDT,failed,turnover_limit,232,-0.12912538784130023,-4.3194850724069775,0.1498841696175427,0.012934901395612292,0.0,0.03002077
contextual_bandit,1,20260917,1,LINKUSDT,failed,drawdown_limit,96,-0.14613658300951704,-9.061164004131163,0.1504348410127091,0.01833645257751624,0.0,0.027818599999999992
contextual_bandit,1,20260917,1,LTCUSDT,failed,turnover_limit,103,-0.011385879442011748,-0.4276576764307687,0.0739250745483151,0.017546381169282865,0.0,0.03350626
contextual_bandit,1,20260917,1,SOLUSDT,failed,turnover_limit,4,-0.01854486531501076,-11.37593806694988,0.02528925836234197,0.023932357114346714,0.0,0.0267564
contextual_bandit,1,20260917,1,XRPUSDT,failed,turnover_limit,145,-0.10161196230880065,-4.171434574273786,0.11021856826731957,0.016614498400194563,0.0,0.03190608
behavior_uniform,1,20260917,1,ADAUSDT,failed,turnover_limit,20,0.00537894645610848,3.8955335660162294,0.005398669798899913,0.005149957288221985,0.0,0.03186636999999999
behavior_uniform,1,20260917,1,AVAXUSDT,failed,turnover_limit,20,0.008253560480400823,5.059851877393753,0.00498683289428703,0.004155847684444325,0.0,0.024822359999999995
behavior_uniform,1,20260917,1,BNBUSDT,failed,turnover_limit,19,-0.0022779842644082837,-1.620154088162467,0.010307003558598593,0.005138882223173158,0.0,0.02942212
behavior_uniform,1,20260917,1,BTCUSDT,failed,turnover_limit,20,0.008709089960813987,7.06223097954799,0.0023251147583192022,0.0018697330887307295,0.0,0.02479967
behavior_uniform,1,20260917,1,DOGEUSDT,failed,turnover_limit,19,-0.007787692660173762,-4.390689301457979,0.01103233768247558,0.007398007225762782,0.0,0.026231940000000002
behavior_uniform,1,20260917,1,ETHUSDT,failed,turnover_limit,20,0.013834786374121943,11.715808988432176,0.002139984778463444,0.0017265166275545196,0.0,0.03122421
behavior_uniform,1,20260917,1,LINKUSDT,failed,turnover_limit,20,0.007590396605799965,6.893680298159017,0.003687670222235595,0.0022397120409994864,0.0,0.03160481
behavior_uniform,1,20260917,1,LTCUSDT,failed,turnover_limit,19,-0.004728698391469832,-4.871439532925804,0.004728698391469832,0.003898749795936851,0.0,0.02601304
behavior_uniform,1,20260917,1,SOLUSDT,failed,turnover_limit,20,0.01292752658342855,5.15534578297839,0.012678738005882706,0.007443529488333267,0.0,0.028472559999999994
behavior_uniform,1,20260917,1,XRPUSDT,failed,turnover_limit,19,-0.0033202351180428025,-3.1426792815191185,0.005531065363815646,0.004255170998157087,0.0,0.029977020000000004
behavior_clone,1,20260917,1,ADAUSDT,complete,,599,0.06079261010257664,0.709290559370158,0.10544780103933116,0.012650943039530944,0.0,0.001633199999999999
behavior_clone,1,20260917,1,AVAXUSDT,complete,,599,0.13183507394526184,1.3709832523887258,0.10904695858735469,0.012048235199594493,0.0,0.0016875999999999994
behavior_clone,1,20260917,1,BNBUSDT,complete,,599,0.055203213365283776,0.8817579621599135,0.07096080240456537,0.008257405508683277,0.0,0.002571919999999998
behavior_clone,1,20260917,1,BTCUSDT,complete,,599,-0.045887016856862806,-0.707457641837059,0.11530809625267191,0.009027508451761502,0.001669449081803005,0.002155799999999999
behavior_clone,1,20260917,1,DOGEUSDT,complete,,599,0.046969461670079315,0.5565231297309378,0.11559797378122783,0.012496535074330335,0.0,0.00201416
behavior_clone,1,20260917,1,ETHUSDT,complete,,599,-0.037181570932707686,-0.5357413193188681,0.10090578128341066,0.009140053828058365,0.01001669449081803,0.0027747799999999967
behavior_clone,1,20260917,1,LINKUSDT,complete,,599,0.02319043624138173,0.33221102181070644,0.1270391554619995,0.012473913371398826,0.0,0.00209706
behavior_clone,1,20260917,1,LTCUSDT,failed,drawdown_limit,432,-0.07017899930887261,-0.8371304509213843,0.15106738083388294,0.014593684902586002,0.0,0.0022039999999999994
behavior_clone,1,20260917,1,SOLUSDT,failed,drawdown_limit,466,-0.10426428247154884,-1.0502194238851565,0.17059722494946372,0.01700981054862417,0.0,0.0020767000000000008
behavior_clone,1,20260917,1,XRPUSDT,failed,capital_floor,465,-0.20795460814839872,-2.2349531299754783,0.22752601374223824,0.017661768695380647,0.0,0.002634240000000002
ppo,1,11,2,ADAUSDT,failed,turnover_limit,10,0.05576830499204588,17.74728635309193,0.0059249603120744565,0.0059249603120744565,0.0,0.01442373
ppo,1,11,2,AVAXUSDT,failed,turnover_limit,10,0.05797140749179874,18.985109889305708,0.010181834004171608,0.010181834004171608,0.0,0.017162649999999998
ppo,1,11,2,BNBUSDT,failed,turnover_limit,176,-7.924194957242836e-05,-0.021100442476388197,0.006978056138829514,0.0008136487245478355,0.0,0.01468875
ppo,1,11,2,BTCUSDT,failed,turnover_limit,222,0.013500398500678745,1.3473272282071607,0.013556392335986711,0.002294440123210941,0.0,0.020047429999999998
ppo,1,11,2,DOGEUSDT,failed,turnover_limit,10,0.019251265942958673,10.676608086746423,0.009608618981125527,0.006987608746461871,0.0,0.015105370000000002
ppo,1,11,2,ETHUSDT,failed,turnover_limit,7,0.0020707297579236617,2.471374892172675,0.006100800387586203,0.005603664369541961,0.0,0.015079919999999998
ppo,1,11,2,LINKUSDT,failed,turnover_limit,19,0.034126397716306434,9.996906727036418,0.013587668201798686,0.009232968850914958,0.0,0.01783496
ppo,1,11,2,LTCUSDT,failed,turnover_limit,10,0.008392315881659007,4.6540379307702935,0.018650515307786164,0.007809862601753426,0.0,0.02588743
ppo,1,11,2,SOLUSDT,failed,turnover_limit,3,0.018355894754397584,36.43823132808674,0.00024999999999997247,0.00024999999999997247,0.0,0.015463860000000001
ppo,1,11,2,XRPUSDT,failed,turnover_limit,10,0.012920919274921783,8.3256276058937,0.008375984696446737,0.005475401599111973,0.0,0.02064602
ppo,1,23,2,ADAUSDT,failed,turnover_limit,10,0.0442229642272185,15.31104859710584,0.003130415485136262,0.002613309410123388,0.0,0.014254
ppo,1,23,2,AVAXUSDT,failed,turnover_limit,50,0.017652951274204742,2.2367092276071876,0.02749317586704758,0.009533856480000824,0.0,0.02402109999999999
ppo,1,23,2,BNBUSDT,failed,turnover_limit,175,-0.008447551655299423,-0.9534215104988599,0.032063514900146806,0.004158319535547091,0.0,0.018128679999999998
ppo,1,23,2,BTCUSDT,failed,turnover_limit,8,0.011951189777356097,21.874952727294573,0.0003736172083784739,0.00024999999999997247,0.0,0.02084487
ppo,1,23,2,DOGEUSDT,failed,turnover_limit,69,0.01736219875047218,2.9032680249997056,0.02044545288053945,0.006072902877364117,0.0,0.02408991999999995
ppo,1,23,2,ETHUSDT,failed,turnover_limit,195,-0.06563835177600252,-3.9077832237033543,0.06737027965471065,0.008210299200909054,0.0,0.023952520000000005
ppo,1,23,2,LINKUSDT,failed,turnover_limit,8,0.026715778735416862,19.049800050838453,0.000718343629493523,0.000718343629493523,0.0,0.03184583
ppo,1,23,2,LTCUSDT,failed,turnover_limit,45,0.009355404951340018,3.3080679465697953,0.008800711577268472,0.00348558580901052,0.0,0.020559600000000015
ppo,1,23,2,SOLUSDT,failed,turnover_limit,3,0.009676634418654961,18.38812997526832,0.00024999999999997247,0.00024999999999997247,0.0,0.014917
ppo,1,23,2,XRPUSDT,failed,turnover_limit,177,0.019231688652550316,1.2422018228786642,0.034326686648637916,0.007179064100928094,0.0,0.027404800000000062
ppo,1,47,2,ADAUSDT,failed,turnover_limit,74,-0.0009768431342361827,0.01760243712123164,0.05457797812651621,0.008938638025674989,0.0,0.020890319999999993
ppo,1,47,2,AVAXUSDT,failed,turnover_limit,70,0.011734439262843788,0.936161274220184,0.0733468334215106,0.011248277022071873,0.0,0.016606140000000002
ppo,1,47,2,BNBUSDT,failed,turnover_limit,30,0.005085508992347609,1.4972007011297181,0.009859189467533502,0.006045780925782007,0.0,0.016310980000000003
ppo,1,47,2,BTCUSDT,failed,turnover_limit,4,-0.011027555619302909,-16.281700081692684,0.011374835259619465,0.01112761716391042,0.0,0.018558719999999997
ppo,1,47,2,DOGEUSDT,failed,turnover_limit,30,0.004694570402500098,1.2576149093100155,0.014826185881381626,0.0074986669329113464,0.0,0.015198620000000001
ppo,1,47,2,ETHUSDT,failed,turnover_limit,2,0.00620522978635174,21.654326816766776,0.00024999999999997247,0.00024999999999997247,0.0,0.01411315
ppo,1,47,2,LINKUSDT,failed,turnover_limit,28,0.044082123197084266,8.350114658771858,0.01554055235485663,0.009709217419362093,0.0,0.01527653
ppo,1,47,2,LTCUSDT,failed,turnover_limit,13,0.03171109872281219,16.204449170197304,0.010194400985808039,0.0071636062158846325,0.0,0.018902199999999994
ppo,1,47,2,SOLUSDT,failed,turnover_limit,63,0.0022110690731114158,0.28891667806294147,0.051248029738705125,0.010698666782260391,0.0,0.018988220000000014
ppo,1,47,2,XRPUSDT,failed,turnover_limit,21,0.004820289453533633,1.8855603825740577,0.013621022118734394,0.006357223246002963,0.0,0.0177648
double_dqn,1,11,2,ADAUSDT,failed,turnover_limit,15,-0.004667910681045551,-1.0076123203915879,0.03463211639067887,0.029755271168053876,0.0,0.01401938
double_dqn,1,11,2,AVAXUSDT,failed,turnover_limit,67,-0.0696592382665433,-5.7323516920680575,0.0696592382665433,0.01806475780770614,0.0,0.019013680000000005
double_dqn,1,11,2,BNBUSDT,failed,turnover_limit,175,-0.0408287557966418,-3.7634991613542117,0.0523969112976469,0.0064309539535053716,0.0,0.020743279999999996
double_dqn,1,11,2,BTCUSDT,failed,turnover_limit,239,-0.047768865659859605,-2.1197091102808,0.07992714429386882,0.008756465887220446,0.0,0.017475640000000008
double_dqn,1,11,2,DOGEUSDT,failed,drawdown_limit,290,-0.16813301480001108,-3.2972639001630806,0.1699397518216782,0.01963384001458873,0.0,0.015967330000000005
double_dqn,1,11,2,ETHUSDT,complete,,599,0.04090227855942041,0.7583243648082333,0.04882082043981073,0.007571469774444584,0.0,0.01909364
double_dqn,1,11,2,LINKUSDT,failed,turnover_limit,15,-0.01255579367903814,-3.9386348538242015,0.027207310625612324,0.014427772176296094,0.0,0.01765642
double_dqn,1,11,2,LTCUSDT,failed,turnover_limit,45,-0.02598197954692183,-4.796721671688944,0.043159141318567906,0.008823934951147009,0.0,0.015592920000000005
double_dqn,1,11,2,SOLUSDT,failed,turnover_limit,15,0.020615809176602884,6.807440973932758,0.01914409252583893,0.01914409252583893,0.0,0.015444799999999998
double_dqn,1,11,2,XRPUSDT,failed,turnover_limit,15,-0.005098700571098513,-2.1886224886757586,0.018444400422303997,0.013262482192241132,0.0,0.015465699999999999
double_dqn,1,23,2,ADAUSDT,failed,drawdown_limit,537,-0.14718697243482093,-2.2201903591950867,0.1610571555276874,0.012232399766051933,0.0,0.018550399999999995
double_dqn,1,23,2,AVAXUSDT,complete,,599,-0.003233142850680548,0.038250921590617964,0.08829105545333693,0.012265504691628104,0.0,0.019230879999999995
double_dqn,1,23,2,BNBUSDT,complete,,599,-0.046529656743776626,-0.6163217111566585,0.10827589273546001,0.009387403560016902,0.0,0.020760319999999974
double_dqn,1,23,2,BTCUSDT,complete,,599,-0.06413486232627641,-1.1329297609736113,0.11223149755397344,0.008550209428202818,0.0,0.02035201999999999
double_dqn,1,23,2,DOGEUSDT,failed,turnover_limit,456,-0.003047764421704735,0.05296373448674644,0.11138069545580243,0.01408959954322258,0.0,0.01938135
double_dqn,1,23,2,ETHUSDT,failed,turnover_limit,538,-0.016847418058483332,-0.2146724700630379,0.1367517315777742,0.00890047225889894,0.0,0.017139599999999998
double_dqn,1,23,2,LINKUSDT,complete,,599,0.04543085395631419,0.6512191975464492,0.06632453084496204,0.010295753877649149,0.0,0.019718019999999996
double_dqn,1,23,2,LTCUSDT,complete,,599,0.04594703500789099,0.6670706314983564,0.07995330428173131,0.009673189952542042,0.0,0.019173279999999997
double_dqn,1,23,2,SOLUSDT,complete,,599,0.08983091686282685,1.0677317164573488,0.0732654398554019,0.012429897769337598,0.0,0.018765119999999993
double_dqn,1,23,2,XRPUSDT,failed,turnover_limit,538,0.03163534516422328,0.6167930092731465,0.06690275072299512,0.008221189141818892,0.0,0.01780103
double_dqn,1,47,2,ADAUSDT,failed,turnover_limit,35,-0.014915932946725219,-1.902181150810748,0.04805379848304392,0.00937949363114865,0.0,0.013391699999999998
double_dqn,1,47,2,AVAXUSDT,failed,turnover_limit,35,-0.009129735050862675,-1.0639198893802797,0.04511357343735434,0.012255706554198387,0.0,0.018419379999999985
double_dqn,1,47,2,BNBUSDT,failed,turnover_limit,2,0.0020189414785338755,18.755210140202642,0.00024999999999997247,0.00024999999999997247,0.0,0.013932970000000001
double_dqn,1,47,2,BTCUSDT,failed,turnover_limit,2,0.010599723332376687,22.344952911790827,0.00024999999999997247,0.00024999999999997247,0.0,0.013816440000000001
double_dqn,1,47,2,DOGEUSDT,failed,turnover_limit,16,0.00638417779435918,2.4839983606406717,0.014605026547519717,0.008009725119360822,0.0,0.01375405
double_dqn,1,47,2,ETHUSDT,failed,turnover_limit,2,0.00620522978635174,21.654326816766776,0.00024999999999997247,0.00024999999999997247,0.0,0.01359925
double_dqn,1,47,2,LINKUSDT,failed,turnover_limit,15,0.0108753347732915,3.5701785281023537,0.01554055235485663,0.010668028838270005,0.0,0.01346702
double_dqn,1,47,2,LTCUSDT,failed,turnover_limit,25,0.018537204853916522,5.488166714051939,0.0176371953294443,0.006857314097615919,0.0,0.013489079999999997
double_dqn,1,47,2,SOLUSDT,failed,turnover_limit,35,-0.023302324493653548,-3.163737241556989,0.03452283147875168,0.012117553752140353,0.0,0.017539939999999983
double_dqn,1,47,2,XRPUSDT,failed,turnover_limit,17,0.002768530258095092,1.2281329069783782,0.013621022118734394,0.007479942314474908,0.0,0.0137278
cql,1,11,2,ADAUSDT,failed,turnover_limit,291,-0.03475407555755583,-0.5300258835569727,0.13367766036245132,0.014623054605404398,0.0,0.014681600000000006
cql,1,11,2,AVAXUSDT,failed,turnover_limit,291,0.00559846055349178,0.20819906560872747,0.13706937677109887,0.017422466879078675,0.0,0.01581790000000001
cql,1,11,2,BNBUSDT,complete,,599,0.20376699377780771,2.3628491109964505,0.09529556639415859,0.010456291451961726,0.0,0.018422539999999998
cql,1,11,2,BTCUSDT,complete,,599,0.08994213435618703,1.335007070690434,0.0738186300576189,0.00892310084888991,0.0,0.01579855999999999
cql,1,11,2,DOGEUSDT,failed,drawdown_limit,267,0.04561254146082172,0.7820933955236283,0.15533045749592644,0.01934611336123507,0.0,0.018881939999999996
cql,1,11,2,ETHUSDT,complete,,599,0.08220842635699488,1.044225063708304,0.0842001355322276,0.010459722016591488,0.0,0.020360059999999968
cql,1,11,2,LINKUSDT,failed,turnover_limit,291,0.004903343394421,0.19200727449395877,0.11512346209477742,0.014495437641237537,0.0,0.01967750000000001
cql,1,11,2,LTCUSDT,complete,,599,0.07662279972546338,0.8646340156720808,0.10301488609159482,0.01203776628302855,0.0,0.017437039999999977
cql,1,11,2,SOLUSDT,complete,,599,0.18192830689375872,1.5221845533506795,0.116013728806311,0.014295462496141468,0.0,0.03334723999999994
cql,1,11,2,XRPUSDT,complete,,599,-0.08879526869388288,-0.9999016105006269,0.14631560283804645,0.011737323573268739,0.0,0.028955319999999982
cql,1,23,2,ADAUSDT,complete,,599,0.15105764010984624,1.4691716044570196,0.10092635966442443,0.011970112790009691,0.0,0.020119419999999985
cql,1,23,2,AVAXUSDT,complete,,599,0.09673716440751834,0.8529659359387858,0.137621165311703,0.015691957127171398,0.0,0.01869893999999998
cql,1,23,2,BNBUSDT,failed,drawdown_limit,402,-0.10403509773796438,-1.8428628924099832,0.15102541556516658,0.01149237630416856,0.0,0.01701656
cql,1,23,2,BTCUSDT,complete,,599,-0.09389456312628308,-1.3953288880787678,0.14157626457558403,0.009176458130329957,0.0,0.015381839999999978
cql,1,23,2,DOGEUSDT,complete,,599,0.227148861251381,1.700621422823647,0.09691206732932967,0.01534146964640158,0.0,0.035897559999999974
cql,1,23,2,ETHUSDT,complete,,599,-0.08236087513872792,-0.9849481887037725,0.14177957284746712,0.010294529861982545,0.0,0.04104271999999993
