openTime,close,high,low
1767181800000,868.970,869.850,868.900
1767182100000,869.580,869.800,868.980
1767182400000,869.380,869.770,869.370
1767182700000,869.470,869.590,868.940
1767183000000,869.050,869.700,869.050
1767183300000,869.570,869.570,869.050
1767183600000,869.050,869.800,868.660
1767183900000,868.700,869.120,868.380
1767184200000,868.580,868.810,868.520
1767184500000,867.740,868.580,867.550
1767184800000,867.230,868.090,867.160
1767185100000,867.330,867.710,866.750
1767185400000,866.640,867.430,866.550
1767185700000,867.360,867.400,866.630
1767186000000,866.970,867.380,866.740
1767186300000,867.460,867.880,866.980
1767186600000,867.410,867.540,867.250
1767186900000,868.120,868.130,867.260
1767187200000,868.280,868.570,868.010
1767187500000,868.350,868.730,868.220
1767187800000,868.350,868.640,867.790
1767188100000,867.320,868.350,867.320
1767188400000,869.040,869.330,867.200
1767188700000,869.090,869.530,869.000
1767189000000,869.240,869.570,868.900
1767189300000,868.840,869.250,868.650
1767189600000,871.760,873.850,868.730
1767189900000,875.230,878.290,871.210
1767190200000,876.000,877.100,874.200
1767190500000,873.760,876.110,873.450
1767190800000,874.200,874.470,873.240
1767191100000,873.560,874.200,873.300
1767191400000,871.720,874.080,871.020
1767191700000,869.460,872.100,868.000
1767192000000,869.770,869.890,868.840
1767192300000,868.820,870.100,867.740
1767192600000,867.360,869.670,866.530
1767192900000,866.570,867.630,865.180
1767193200000,866.660,866.760,865.190
1767193500000,866.620,867.360,865.780
1767193800000,864.940,866.900,863.240
1767194100000,863.470,865.950,862.100
1767194400000,863.120,864.930,862.630
1767194700000,863.460,864.720,862.950
1767195000000,862.650,863.780,861.580
1767195300000,863.000,863.360,860.720
1767195600000,864.920,865.390,862.420
1767195900000,865.370,865.370,864.300
1767196200000,864.810,865.710,864.060
1767196500000,863.850,864.830,863.520
1767196800000,863.200,864.100,862.750
1767197100000,863.460,864.360,862.460
1767197400000,863.860,864.210,863.220
1767197700000,864.170,865.050,863.550
1767198000000,861.490,864.600,861.120
1767198300000,862.720,863.000,860.970
1767198600000,862.360,862.840,861.610
1767198900000,862.610,862.990,861.640
1767199200000,859.690,862.600,858.000
1767199500000,860.510,861.240,859.280
1767199800000,861.850,862.420,860.440
1767200100000,861.900,862.460,861.790
1767200400000,863.010,863.530,861.590
1767200700000,862.490,863.500,862.100
1767201000000,862.320,863.030,862.210
1767201300000,863.810,864.000,861.580
1767201600000,862.330,863.810,862.330
1767201900000,862.900,863.440,862.210
1767202200000,863.110,863.460,862.850
1767202500000,862.450,863.160,862.090
1767202800000,863.180,863.260,862.350
1767203100000,863.300,863.470,862.710
1767203400000,863.750,864.170,862.840
1767203700000,862.990,863.750,862.500
1767204000000,863.220,863.380,862.020
1767204300000,864.130,864.610,863.010
1767204600000,863.880,864.880,863.630
1767204900000,862.810,864.100,862.790
1767205200000,863.680,863.810,862.800
1767205500000,863.350,863.730,863.210
1767205800000,863.680,863.740,863.260
1767206100000,863.360,863.890,863.280
1767206400000,863.110,863.810,862.710
1767206700000,862.740,863.260,862.420
1767207000000,862.840,862.920,862.420
1767207300000,862.410,862.840,862.360
1767207600000,863.310,863.370,862.410
1767207900000,863.560,863.880,863.220
1767208200000,863.800,864.240,863.470
1767208500000,864.530,864.640,863.680
1767208800000,864.740,865.000,864.040
1767209100000,864.240,864.740,862.400
1767209400000,863.990,864.320,863.980
1767209700000,864.300,864.710,863.930
1767210000000,864.610,865.180,864.100
1767210300000,864.660,865.010,864.360
1767210600000,864.570,864.880,864.310
1767210900000,864.680,865.050,864.100
1767211200000,864.030,864.690,863.890
1767211500000,863.250,864.180,863.020
1767211800000,863.840,863.840,862.730
1767212100000,863.900,864.120,863.470
1767212400000,864.190,864.400,863.200
1767212700000,863.570,864.720,863.550
1767213000000,861.760,864.380,861.670
1767213300000,862.090,862.250,861.600
1767213600000,862.240,862.460,861.650
1767213900000,861.420,862.330,861.370
1767214200000,862.610,862.610,861.300
1767214500000,863.820,864.380,862.520
1767214800000,864.350,864.500,863.830
1767215100000,864.670,864.920,864.340
1767215400000,864.570,864.690,864.510
1767215700000,864.620,864.730,864.550
1767216000000,864.730,864.730,864.430
1767216300000,864.720,864.910,864.540
1767216600000,865.070,865.080,864.710
1767216900000,865.250,865.360,863.880
1767217200000,865.640,865.650,865.240
1767217500000,866.230,866.230,865.640
1767217800000,866.780,866.910,865.950
1767218100000,866.480,866.790,866.410
1767218400000,866.750,867.040,866.330
1767218700000,866.580,867.040,866.490
1767219000000,866.400,866.720,865.640
1767219300000,866.330,866.550,866.000
1767219600000,866.740,866.740,866.080
1767219900000,866.790,867.000,866.730
1767220200000,866.330,867.020,866.330
1767220500000,866.340,866.600,866.330
1767220800000,865.560,866.330,865.460
1767221100000,865.610,865.610,865.060
1767221400000,865.270,865.610,865.070
1767221700000,865.080,865.330,864.580
1767222000000,864.960,865.200,864.760
1767222300000,865.230,865.360,864.860
1767222600000,865.450,865.520,865.150
1767222900000,865.390,865.860,865.220
1767223200000,865.380,865.450,864.840
1767223500000,865.690,865.780,865.370
1767223800000,865.760,866.130,865.530
1767224100000,865.810,865.870,865.470
1767224400000,865.850,865.920,865.750
1767224700000,865.770,865.860,865.370
1767225000000,864.680,865.780,864.540
1767225300000,864.710,865.150,864.670
1767225600000,864.820,864.880,864.230
1767225900000,865.610,865.610,864.350
1767226200000,865.570,865.780,865.210
1767226500000,866.280,866.280,865.570
1767226800000,866.110,866.600,866.100
1767227100000,866.780,866.790,866.110
1767227400000,866.700,866.790,866.300
1767227700000,866.560,866.820,866.240
1767228000000,866.410,866.810,866.320
1767228300000,866.570,866.580,866.010
1767228600000,866.300,866.700,866.290
1767228900000,866.750,867.000,866.290
1767229200000,867.880,868.050,866.600
1767229500000,869.320,869.520,867.760
1767229800000,869.940,871.800,869.200
1767230100000,870.490,870.940,869.950
1767230400000,870.080,870.490,869.390
1767230700000,869.610,870.080,869.380
1767231000000,869.950,870.200,869.420
1767231300000,870.010,870.160,869.020
1767231600000,870.950,871.410,869.960
1767231900000,870.720,872.030,870.720
1767232200000,871.420,871.480,870.540
1767232500000,873.490,874.360,871.410
1767232800000,874.100,874.520,873.170
1767233100000,874.170,875.000,874.080
1767233400000,873.000,874.310,872.650
1767233700000,872.930,873.290,872.280
1767234000000,872.720,873.100,872.560
1767234300000,872.430,872.730,871.600
1767234600000,872.450,873.380,872.100
1767234900000,872.150,872.740,871.480
1767235200000,871.560,872.580,871.260
1767235500000,871.460,872.000,871.380
