openTimeMs,open,high,low,close,volume,closeTimeMs,quoteAssetVolume,tradeCount,takerBuyBaseVolume,takerBuyQuoteVolume,ignore
1770134400000,78132.34000000,78134.53000000,72945.50000000,74935.00000000,18839.63770000,1770148799999,1410579491.75847750,3077800,7559.19028000,566363553.89784670,0
1770148800000,74935.00000000,76960.00000000,74586.54000000,75770.21000000,5042.50199000,1770163199999,383205746.91726360,1334939,2324.08815000,176587378.33798540,0
1770163200000,75770.21000000,76971.52000000,75467.22000000,76698.17000000,3573.68321000,1770177599999,272738590.76765440,1118157,1575.94420000,120252372.25793200,0
1770177600000,76698.17000000,76830.69000000,76105.30000000,76514.30000000,2837.05050000,1770191999999,217015006.32297540,705472,1205.85593000,92237564.22963320,0
1770192000000,76514.30000000,76607.69000000,75666.00000000,76017.25000000,2912.66082000,1770206399999,221824460.47271630,905165,1306.24429000,99505779.32537740,0
1770206400000,76017.25000000,76260.85000000,73794.11000000,74136.36000000,8952.94529000,1770220799999,671748276.96584810,2606399,4198.84141000,314944437.27886580,0
1770220800000,74136.48000000,74249.83000000,72169.00000000,73923.29000000,13944.22381000,1770235199999,1020412779.47087720,3621129,6330.58783000,463789245.74738950,0
1770235200000,73923.30000000,74144.00000000,71888.00000000,73165.83000000,6154.79637000,1770249599999,449095517.53907500,1767680,2656.88203000,193935369.98987460,0
1770249600000,73165.84000000,73341.18000000,71152.78000000,71223.25000000,8356.43633000,1770263999999,602690598.16435880,2690802,3967.87661000,286315717.83344530,0
1770264000000,71223.25000000,71622.82000000,70140.00000000,70756.85000000,13229.00492000,1770278399999,937889720.23885730,2073704,5786.38006000,410417271.92774280,0
1770278400000,70756.86000000,71978.58000000,69922.00000000,70318.35000000,9382.74194000,1770292799999,665219725.67406670,1454638,4586.93432000,325376481.21197430,0
1770292800000,70318.35000000,70872.04000000,66720.15000000,67489.07000000,25214.85527000,1770307199999,1731421994.69076750,2967018,11931.49536000,819121001.16433840,0
1770307200000,67489.08000000,68681.81000000,65200.00000000,65265.65000000,21297.23210000,1770321599999,1421929542.34385810,2924988,10284.77991000,687340054.48333890,0
1770321600000,65265.66000000,65700.00000000,62345.00000000,62909.86000000,28818.55843000,1770335999999,1839594013.16878520,3252860,12485.18380000,797178976.41239990,0
1770336000000,62909.87000000,66010.00000000,60000.00000000,64168.33000000,28980.40325000,1770350399999,1825125065.71506430,3736413,14232.10519000,897413525.31493260,0
1770350400000,64168.33000000,66826.50000000,63914.62000000,64856.00000000,13204.36329000,1770364799999,862429162.55450200,1922335,7149.11777000,467047863.35521970,0
1770364800000,64856.00000000,66755.13000000,64500.00000000,66631.32000000,9652.84585000,1770379199999,633520566.31463950,1492849,5410.40150000,355108944.23057080,0
1770379200000,66631.32000000,69192.00000000,66114.49000000,68626.00000000,17606.82465000,1770393599999,1191688651.38544240,2999294,9539.46756000,646341769.31887160,0
1770393600000,68625.99000000,71500.00000000,68428.19000000,70731.46000000,17283.69927000,1770407999999,1210438927.93064340,2002331,10176.00021000,712371307.26447300,0
1770408000000,70731.45000000,71751.33000000,69837.35000000,70580.26000000,5811.07900000,1770422399999,410854296.71121380,1075306,2970.41975000,210142739.79662050,0
1770422400000,70580.26000000,70928.75000000,69718.00000000,70918.99000000,4687.77364000,1770436799999,329436668.63842840,1139290,2309.40822000,162372757.50025390,0
1770436800000,70918.99000000,71690.07000000,67300.00000000,68087.14000000,13271.32166000,1770451199999,918746524.71672460,1870659,5369.70353000,372132900.00486240,0
1770451200000,68087.13000000,68790.00000000,67582.48000000,67972.65000000,8689.01558000,1770465599999,592443428.25974890,1141821,2923.69195000,199369283.17869930,0
1770465600000,67972.65000000,69999.99000000,67901.89000000,69151.50000000,9290.84055000,1770479999999,641961528.78832010,1571055,4007.21272000,276938921.37270600,0
1770480000000,69151.50000000,69898.00000000,68531.50000000,69373.61000000,6393.31777000,1770494399999,442987187.82498190,1052092,3131.45705000,217069168.19493180,0
1770494400000,69373.61000000,69728.83000000,68787.34000000,69289.38000000,1923.21116000,1770508799999,133408540.84094850,392510,1024.74886000,71106793.17798750,0
1770508800000,69289.37000000,69696.57000000,68888.00000000,69099.99000000,2026.40929000,1770523199999,140326686.76087560,636690,983.58164000,68108549.84292240,0
1770523200000,69100.00000000,69719.07000000,68952.01000000,69710.69000000,2878.17149000,1770537599999,199578554.51011200,480034,1871.12375000,129774214.32901120,0
1770537600000,69710.69000000,71220.00000000,69514.15000000,70999.98000000,5309.31519000,1770551999999,373686854.81413820,1139417,2958.35735000,208236551.22879570,0
1770552000000,70999.99000000,71554.95000000,70707.39000000,71188.99000000,3659.21760000,1770566399999,260509753.90712400,916243,2016.87195000,143617751.67444970,0
1770566400000,71188.99000000,71538.05000000,70251.33000000,71422.97000000,2720.17356000,1770580799999,193021003.05872660,799162,1352.82949000,96047086.44853390,0
1770580800000,71422.96000000,72271.41000000,70000.00000000,70330.38000000,4827.24455000,1770595199999,342880905.60186570,898903,2252.98820000,160114713.75810680,0
1770595200000,70330.38000000,71453.53000000,70068.18000000,71307.56000000,4021.31441000,1770609599999,284095679.05747780,1221357,2137.30742000,151055058.23632160,0
1770609600000,71307.56000000,71359.37000000,70311.70000000,70422.59000000,2930.60540000,1770623999999,207409154.60268330,751991,1236.39267000,87517663.33883050,0
1770624000000,70422.59000000,70608.83000000,68420.58000000,68928.72000000,6108.89766000,1770638399999,423568798.59620260,1323380,2792.51020000,193682860.78415420,0
1770638400000,68928.71000000,69884.82000000,68308.00000000,69563.37000000,6863.78788000,1770652799999,474511739.61334220,1602329,3498.21346000,241875877.91310470,0
1770652800000,69563.37000000,71075.31000000,69100.00000000,70957.01000000,6239.20348000,1770667199999,438773832.19924390,1176709,3086.36297000,217073589.17371620,0
1770667200000,70957.01000000,71126.00000000,69823.52000000,70138.00000000,2988.91959000,1770681599999,210600335.35202780,569003,1103.84814000,77796567.23684560,0
1770681600000,70138.00000000,70527.59000000,69208.61000000,69511.83000000,2469.62773000,1770695999999,172704357.78009350,649051,1084.98910000,75919691.24522940,0
1770696000000,69511.83000000,69906.50000000,68682.00000000,68919.66000000,3133.48778000,1770710399999,216937941.25964580,646201,1294.20646000,89580149.59298700,0
1770710400000,68919.66000000,69417.70000000,68459.89000000,68535.01000000,3589.46371000,1770724799999,247678394.22295000,564768,1503.56806000,103751437.81700270,0
