openTime,close,high,low
1766211300000,2984.52000000,2984.80000000,2982.99000000
1766211600000,2985.01000000,2985.39000000,2984.52000000
1766211900000,2983.76000000,2985.01000000,2983.76000000
1766212200000,2984.05000000,2984.50000000,2983.03000000
1766212500000,2983.40000000,2984.06000000,2983.32000000
1766212800000,2982.59000000,2983.41000000,2982.35000000
1766213100000,2981.55000000,2982.59000000,2980.66000000
1766213400000,2980.50000000,2981.95000000,2979.74000000
1766213700000,2980.55000000,2981.53000000,2980.09000000
1766214000000,2979.62000000,2982.01000000,2978.67000000
1766214300000,2978.16000000,2979.61000000,2977.75000000
1766214600000,2977.25000000,2978.16000000,2975.30000000
1766214900000,2975.40000000,2978.49000000,2975.00000000
1766215200000,2978.36000000,2978.37000000,2975.28000000
1766215500000,2980.25000000,2980.50000000,2978.28000000
1766215800000,2982.60000000,2984.66000000,2978.73000000
1766216100000,2980.36000000,2982.60000000,2980.03000000
1766216400000,2980.49000000,2982.30000000,2980.36000000
1766216700000,2981.98000000,2982.00000000,2979.92000000
1766217000000,2982.28000000,2983.63000000,2981.98000000
1766217300000,2981.24000000,2987.18000000,2981.24000000
1766217600000,2986.51000000,2986.52000000,2981.24000000
1766217900000,2985.49000000,2987.11000000,2984.87000000
1766218200000,2983.61000000,2985.49000000,2982.12000000
1766218500000,2985.75000000,2986.21000000,2983.62000000
1766218800000,2987.73000000,2990.00000000,2985.75000000
1766219100000,2989.02000000,2989.08000000,2987.46000000
1766219400000,2987.20000000,2989.11000000,2987.13000000
1766219700000,2987.00000000,2988.52000000,2986.15000000
1766220000000,2985.56000000,2987.00000000,2985.56000000
1766220300000,2985.36000000,2985.56000000,2984.67000000
1766220600000,2983.00000000,2985.51000000,2982.60000000
1766220900000,2983.05000000,2983.05000000,2982.18000000
1766221200000,2985.10000000,2985.94000000,2982.44000000
1766221500000,2983.76000000,2985.20000000,2983.37000000
1766221800000,2984.49000000,2984.50000000,2983.77000000
1766222100000,2985.10000000,2985.11000000,2984.33000000
1766222400000,2986.23000000,2986.48000000,2984.56000000
1766222700000,2984.37000000,2986.24000000,2983.83000000
1766223000000,2985.55000000,2986.42000000,2984.36000000
1766223300000,2986.52000000,2986.99000000,2985.39000000
1766223600000,2986.45000000,2986.52000000,2985.97000000
1766223900000,2985.34000000,2986.46000000,2984.61000000
1766224200000,2985.04000000,2985.89000000,2984.54000000
1766224500000,2983.16000000,2985.05000000,2983.09000000
1766224800000,2982.54000000,2983.17000000,2982.19000000
1766225100000,2981.87000000,2982.82000000,2981.79000000
1766225400000,2982.96000000,2983.55000000,2981.87000000
1766225700000,2981.01000000,2982.96000000,2980.63000000
1766226000000,2977.68000000,2981.01000000,2977.16000000
1766226300000,2978.01000000,2979.30000000,2976.59000000
1766226600000,2975.64000000,2979.12000000,2975.14000000
1766226900000,2976.16000000,2976.17000000,2975.58000000
1766227200000,2980.33000000,2980.75000000,2975.81000000
1766227500000,2978.24000000,2980.34000000,2977.12000000
1766227800000,2979.16000000,2979.16000000,2977.86000000
1766228100000,2979.04000000,2979.23000000,2978.73000000
1766228400000,2977.70000000,2979.49000000,2977.61000000
1766228700000,2977.73000000,2977.73000000,2976.89000000
1766229000000,2977.46000000,2977.73000000,2976.52000000
1766229300000,2979.58000000,2979.76000000,2977.01000000
1766229600000,2986.46000000,2989.51000000,2979.57000000
1766229900000,2986.92000000,2990.20000000,2985.77000000
1766230200000,2985.99000000,2987.86000000,2985.25000000
1766230500000,2987.04000000,2987.04000000,2984.60000000
1766230800000,2985.34000000,2987.05000000,2984.97000000
1766231100000,2986.07000000,2986.07000000,2984.99000000
1766231400000,2986.52000000,2987.17000000,2985.85000000
1766231700000,2987.13000000,2987.63000000,2986.19000000
1766232000000,2987.40000000,2987.71000000,2986.64000000
1766232300000,2992.99000000,2993.00000000,2987.40000000
1766232600000,2991.25000000,2993.80000000,2991.06000000
1766232900000,2989.28000000,2991.92000000,2989.28000000
1766233200000,2989.15000000,2990.76000000,2988.63000000
1766233500000,2989.05000000,2989.58000000,2989.05000000
1766233800000,2988.28000000,2989.06000000,2987.56000000
1766234100000,2988.70000000,2989.05000000,2988.15000000
1766234400000,2988.38000000,2988.71000000,2987.49000000
1766234700000,2988.43000000,2989.00000000,2988.27000000
1766235000000,2989.16000000,2990.01000000,2988.43000000
1766235300000,2989.30000000,2989.30000000,2988.29000000
1766235600000,2991.11000000,2992.00000000,2988.80000000
1766235900000,2977.00000000,2992.03000000,2976.58000000
1766236200000,2977.76000000,2979.42000000,2976.49000000
1766236500000,2973.02000000,2977.76000000,2969.29000000
1766236800000,2973.18000000,2978.36000000,2967.44000000
1766237100000,2972.04000000,2976.30000000,2970.20000000
1766237400000,2974.38000000,2974.46000000,2970.52000000
1766237700000,2976.96000000,2976.96000000,2973.12000000
1766238000000,2978.08000000,2978.78000000,2976.15000000
1766238300000,2980.64000000,2982.89000000,2978.13000000
1766238600000,2980.36000000,2982.04000000,2979.70000000
1766238900000,2980.00000000,2981.41000000,2979.89000000
1766239200000,2974.22000000,2980.00000000,2972.85000000
1766239500000,2973.19000000,2974.23000000,2969.28000000
1766239800000,2972.51000000,2974.09000000,2972.00000000
1766240100000,2975.40000000,2975.40000000,2972.07000000
1766240400000,2975.59000000,2976.93000000,2975.04000000
1766240700000,2975.60000000,2976.46000000,2975.59000000
1766241000000,2976.48000000,2977.10000000,2975.60000000
1766241300000,2977.81000000,2978.47000000,2976.48000000
1766241600000,2978.59000000,2978.77000000,2974.49000000
1766241900000,2978.21000000,2980.73000000,2977.70000000
1766242200000,2980.00000000,2980.00000000,2978.09000000
1766242500000,2980.31000000,2981.34000000,2979.72000000
1766242800000,2976.24000000,2980.32000000,2975.01000000
1766243100000,2978.24000000,2978.24000000,2976.25000000
1766243400000,2978.61000000,2979.15000000,2977.85000000
1766243700000,2969.40000000,2979.13000000,2968.66000000
1766244000000,2971.73000000,2974.26000000,2969.40000000
1766244300000,2974.12000000,2974.12000000,2971.73000000
1766244600000,2976.31000000,2976.32000000,2974.13000000
1766244900000,2975.24000000,2976.49000000,2975.23000000
1766245200000,2976.67000000,2976.91000000,2975.22000000
1766245500000,2977.09000000,2977.10000000,2976.65000000
1766245800000,2977.11000000,2978.80000000,2976.40000000
1766246100000,2977.27000000,2977.27000000,2977.11000000
1766246400000,2978.55000000,2979.16000000,2977.26000000
1766246700000,2979.50000000,2979.50000000,2977.48000000
1766247000000,2979.37000000,2979.50000000,2978.55000000
1766247300000,2978.49000000,2979.84000000,2978.32000000
1766247600000,2978.50000000,2978.51000000,2977.92000000
1766247900000,2975.73000000,2978.51000000,2975.49000000
1766248200000,2974.95000000,2975.82000000,2974.34000000
1766248500000,2975.89000000,2976.78000000,2974.95000000
1766248800000,2976.25000000,2976.26000000,2974.66000000
1766249100000,2979.17000000,2980.13000000,2976.25000000
1766249400000,2978.88000000,2979.17000000,2977.10000000
1766249700000,2978.90000000,2978.92000000,2978.87000000
1766250000000,2979.51000000,2979.93000000,2978.91000000
1766250300000,2976.91000000,2981.00000000,2976.54000000
1766250600000,2977.98000000,2977.99000000,2974.56000000
1766250900000,2979.99000000,2980.29000000,2977.98000000
1766251200000,2980.97000000,2981.04000000,2979.99000000
1766251500000,2979.54000000,2981.40000000,2979.00000000
1766251800000,2979.30000000,2979.74000000,2977.74000000
1766252100000,2977.28000000,2979.31000000,2976.60000000
