close,high,low
2744.48000000,2749.69000000,2727.50000000
2766.26000000,2768.53000000,2732.59000000
2756.21000000,2771.00000000,2754.65000000
2729.89000000,2756.36000000,2718.82000000
2725.74000000,2739.78000000,2721.27000000
2712.89000000,2731.50000000,2705.26000000
2735.16000000,2743.00000000,2704.33000000
2721.08000000,2736.05000000,2711.01000000
2719.49000000,2734.55000000,2712.00000000
2745.81000000,2754.45000000,2718.50000000
2738.92000000,2750.98000000,2725.99000000
2755.48000000,2759.02000000,2735.20000000
2750.01000000,2758.44000000,2744.97000000
2752.50000000,2754.89000000,2743.02000000
2750.65000000,2757.50000000,2744.85000000
2741.26000000,2756.87000000,2733.72000000
2747.50000000,2748.62000000,2737.02000000
2789.27000000,2799.01000000,2741.85000000
2770.12000000,2793.45000000,2767.62000000
2772.99000000,2789.41000000,2768.29000000
2808.44000000,2815.73000000,2771.93000000
2821.12000000,2834.33000000,2804.37000000
2824.77000000,2824.95000000,2809.73000000
2827.76000000,2852.17000000,2819.76000000
2825.35000000,2831.39000000,2813.10000000
2810.33000000,2832.47000000,2806.00000000
2793.70000000,2812.34000000,2777.20000000
2811.53000000,2815.73000000,2793.69000000
2816.45000000,2823.98000000,2806.09000000
2808.73000000,2816.87000000,2802.88000000
2815.54000000,2820.61000000,2803.72000000
2835.42000000,2850.00000000,2813.98000000
2843.65000000,2845.44000000,2822.51000000
2814.88000000,2858.16000000,2812.49000000
2836.50000000,2840.15000000,2810.12000000
2800.05000000,2846.80000000,2798.04000000
2792.72000000,2808.17000000,2786.63000000
2808.87000000,2816.92000000,2791.92000000
2822.70000000,2837.45000000,2807.24000000
2828.55000000,2835.44000000,2821.42000000
2841.58000000,2845.00000000,2817.28000000
2838.70000000,2844.72000000,2824.52000000
2802.16000000,2843.49000000,2794.74000000
2788.34000000,2803.50000000,2763.00000000
2806.24000000,2807.49000000,2778.36000000
2840.24000000,2867.46000000,2804.35000000
2856.44000000,2866.50000000,2834.91000000
2824.81000000,2870.29000000,2802.87000000
2866.97000000,2885.75000000,2822.72000000
2839.43000000,2868.78000000,2829.19000000
2830.27000000,2844.94000000,2823.88000000
2838.99000000,2843.09000000,2822.00000000
2797.72000000,2838.98000000,2788.00000000
2799.05000000,2807.14000000,2793.15000000
2803.41000000,2808.24000000,2789.70000000
2803.86000000,2812.02000000,2795.01000000
2815.65000000,2830.06000000,2802.33000000
2832.00000000,2848.63000000,2785.04000000
2846.47000000,2860.37000000,2812.61000000
2858.77000000,2874.99000000,2842.82000000
