open,high,low,close,volume
87067.56000000,87140.00000000,87065.38000000,87121.95000000,20.46798000
87121.94000000,87279.96000000,87121.94000000,87189.98000000,33.82508000
87189.98000000,87233.93000000,87142.34000000,87197.09000000,19.60099000
87197.08000000,87279.35000000,87146.50000000,87158.07000000,21.22469000
87158.06000000,87184.94000000,86985.02000000,87032.37000000,81.61948000
87032.36000000,87032.36000000,86700.00000000,86735.98000000,58.81129000
86735.99000000,86907.08000000,86637.60000000,86907.08000000,40.20308000
86907.08000000,86907.08000000,86565.48000000,86647.99000000,54.88476000
86648.00000000,86840.00000000,86632.69000000,86839.99000000,20.47359000
86839.99000000,87079.68000000,86839.99000000,87079.68000000,44.11094000
87079.67000000,87171.62000000,87054.94000000,87136.32000000,17.74634000
87136.33000000,87179.23000000,87060.00000000,87120.69000000,45.16033000
87120.68000000,87549.13000000,87120.68000000,87531.10000000,78.50696000
87529.81000000,87600.00000000,87322.64000000,87339.60000000,35.08380000
87339.61000000,87425.26000000,87215.10000000,87343.99000000,42.70804000
87344.00000000,87432.88000000,87242.38000000,87296.68000000,36.83405000
87296.68000000,87722.92000000,87284.08000000,87642.41000000,137.58721000
87642.41000000,87678.01000000,87400.01000000,87450.00000000,49.22365000
87449.99000000,87739.37000000,87449.99000000,87736.02000000,70.24761000
87736.03000000,87889.38000000,87654.03000000,87828.40000000,92.61264000
87828.40000000,87828.40000000,87650.00000000,87711.57000000,42.17087000
87711.57000000,87752.27000000,87552.44000000,87561.67000000,47.85285000
87561.68000000,87624.44000000,87507.57000000,87534.25000000,36.30724000
87534.26000000,87624.42000000,87472.00000000,87624.42000000,31.70039000
87624.42000000,87649.99000000,87419.93000000,87469.14000000,55.67806000
87469.14000000,87519.38000000,87411.06000000,87421.03000000,19.17594000
87421.03000000,87495.33000000,87380.00000000,87443.17000000,37.54822000
87443.16000000,87455.60000000,87334.15000000,87373.44000000,14.71169000
87371.76000000,87393.56000000,87328.89000000,87369.96000000,12.28049000
87369.97000000,87604.00000000,87344.34000000,87604.00000000,89.28729000
87604.00000000,87621.80000000,87482.05000000,87488.20000000,34.79900000
87488.21000000,87543.84000000,87450.37000000,87467.44000000,25.65614000
87467.45000000,87599.99000000,87376.00000000,87599.99000000,30.87635000
87600.00000000,87770.00000000,87535.05000000,87718.39000000,61.72765000
87718.39000000,87718.40000000,87524.75000000,87630.66000000,53.94108000
87630.66000000,87674.86000000,87594.37000000,87651.03000000,22.76828000
87651.04000000,87760.00000000,87478.20000000,87478.21000000,29.88718000
87478.20000000,87554.00000000,87396.25000000,87546.34000000,45.63385000
87546.33000000,87709.15000000,87539.78000000,87699.63000000,34.93106000
87699.63000000,87741.52000000,87604.00000000,87610.16000000,33.11761000
87610.17000000,87627.22000000,87493.62000000,87573.51000000,30.13796000
87573.51000000,87573.51000000,87402.11000000,87402.11000000,37.34573000
87402.10000000,87500.00000000,87338.05000000,87480.01000000,27.01711000
87480.00000000,87540.00000000,87413.08000000,87522.66000000,22.85456000
87522.66000000,87578.34000000,87480.00000000,87489.35000000,19.76813000
87489.36000000,87559.97000000,87462.91000000,87468.56000000,18.52455000
87468.56000000,87660.00000000,87434.00000000,87591.60000000,29.63941000
87591.60000000,87898.31000000,87550.00000000,87834.50000000,76.45059000
87834.50000000,88033.56000000,87830.39000000,88023.89000000,106.79698000
88023.90000000,88224.00000000,87991.39000000,88079.20000000,104.65181000
88079.19000000,88096.07000000,87930.90000000,87968.06000000,92.11194000
87968.05000000,88012.00000000,87900.00000000,87999.07000000,37.39673000
87999.07000000,87999.08000000,87862.00000000,87921.94000000,52.94445000
87921.94000000,87993.67000000,87892.81000000,87902.82000000,34.54588000
87902.83000000,87919.08000000,87826.91000000,87851.26000000,22.39177000
87851.26000000,88029.87000000,87851.26000000,87997.85000000,39.38767000
87997.86000000,88087.97000000,87920.88000000,87993.68000000,31.50974000
87993.68000000,87993.68000000,87809.09000000,87824.10000000,43.62608000
87824.10000000,87842.39000000,87761.54000000,87808.03000000,28.28505000
87808.04000000,87830.92000000,87662.24000000,87776.34000000,58.77437000
87776.34000000,87936.00000000,87764.00000000,87934.52000000,24.42233000
87934.52000000,87964.82000000,87850.01000000,87889.95000000,31.56256000
87889.96000000,87889.96000000,87750.00000000,87796.00000000,23.30260000
87796.00000000,87830.00000000,87782.20000000,87812.10000000,13.69557000
87812.09000000,87816.79000000,87678.30000000,87711.82000000,31.30370000
87711.82000000,87752.71000000,87672.26000000,87700.50000000,19.62581000
87700.51000000,87741.52000000,87692.80000000,87702.60000000,19.65653000
87702.59000000,87776.12000000,87680.82000000,87704.00000000,21.16892000
87704.01000000,87775.04000000,87662.00000000,87758.44000000,23.49695000
87758.43000000,87892.82000000,87742.09000000,87854.65000000,27.57289000
87854.65000000,87879.06000000,87809.99000000,87823.89000000,20.89279000
87823.52000000,87823.53000000,87465.06000000,87484.73000000,107.88028000
87484.73000000,87490.37000000,87349.96000000,87452.19000000,125.84811000
87452.19000000,87461.02000000,87267.01000000,87375.51000000,64.15698000
87375.52000000,87375.52000000,87254.00000000,87273.15000000,88.81371000
87273.15000000,87280.00000000,87085.89000000,87100.00000000,166.05537000
87099.99000000,87169.80000000,87069.97000000,87119.92000000,49.03210000
87119.93000000,87291.50000000,87119.92000000,87235.28000000,56.25543000
87235.28000000,87235.29000000,86949.91000000,87000.00000000,113.08524000
86999.99000000,87006.10000000,86909.99000000,86910.56000000,56.89427000
86913.00000000,87017.03000000,86913.00000000,86992.00000000,36.31051000
86992.00000000,87136.33000000,86980.27000000,87127.00000000,65.22743000
87127.01000000,87250.00000000,87069.87000000,87242.10000000,51.21648000
87242.11000000,87326.48000000,87207.50000000,87266.95000000,35.30364000
87266.95000000,87359.99000000,87266.95000000,87343.87000000,21.36118000
87343.88000000,87368.00000000,87256.66000000,87275.95000000,23.64612000
87275.96000000,87338.05000000,87200.00000000,87200.01000000,31.39421000
87200.01000000,87245.97000000,87186.75000000,87232.85000000,17.50062000
87232.86000000,87281.99000000,87227.66000000,87230.23000000,15.05885000
87230.23000000,87321.40000000,87220.01000000,87321.40000000,12.43371000
87321.40000000,87463.50000000,87321.39000000,87400.01000000,30.22750000
87400.00000000,87436.69000000,87382.85000000,87415.65000000,9.57830000
87415.65000000,87554.84000000,87415.64000000,87539.78000000,37.99995000
87539.79000000,87691.09000000,87482.06000000,87526.22000000,58.59545000
87526.21000000,87549.48000000,87471.53000000,87549.48000000,20.40323000
87549.47000000,87679.66000000,87549.47000000,87642.42000000,33.81791000
87642.42000000,87705.57000000,87634.78000000,87705.56000000,42.80740000
87705.56000000,87741.50000000,87619.28000000,87635.58000000,54.97013000
87635.59000000,87635.59000000,87540.86000000,87598.73000000,28.13010000
87598.74000000,87613.81000000,87514.72000000,87608.12000000,26.80925000
87608.12000000,87647.12000000,87480.00000000,87519.53000000,35.50911000
87519.54000000,87586.25000000,87454.00000000,87560.12000000,68.82768000
87560.12000000,87700.00000000,87560.11000000,87699.99000000,42.71143000
87700.00000000,87706.00000000,87409.78000000,87652.63000000,143.18105000
87652.62000000,87670.05000000,87489.35000000,87524.22000000,45.34100000
87524.23000000,87601.47000000,87489.35000000,87570.88000000,32.21902000
87570.88000000,87615.99000000,87534.20000000,87613.54000000,18.92694000
87613.55000000,87613.55000000,87465.00000000,87478.65000000,21.76856000
87478.66000000,87615.98000000,87478.65000000,87608.81000000,21.64006000
87608.80000000,87697.43000000,87582.01000000,87670.09000000,60.39425000
87670.09000000,87689.50000000,87600.00000000,87679.25000000,31.34616000
87679.24000000,87860.96000000,87654.67000000,87827.95000000,49.74343000
87827.94000000,87889.00000000,87794.00000000,87794.00000000,31.65595000
87794.00000000,87861.70000000,87757.31000000,87757.31000000,36.35767000
87757.31000000,87794.50000000,87698.25000000,87769.21000000,24.15953000
87769.20000000,87824.00000000,87735.00000000,87823.99000000,33.95622000
87824.00000000,87887.99000000,87795.60000000,87800.53000000,33.03436000
87800.53000000,87831.10000000,87726.86000000,87792.12000000,26.27655000
87792.12000000,87800.00000000,87760.01000000,87799.99000000,23.02015000
87800.00000000,87800.00000000,87719.39000000,87800.00000000,32.47383000
87800.00000000,87800.00000000,87720.98000000,87730.71000000,23.35217000
87730.71000000,87795.90000000,87709.26000000,87789.33000000,32.77586000
87789.34000000,87870.00000000,87741.51000000,87853.60000000,34.80999000
87853.61000000,87853.61000000,87784.32000000,87794.88000000,17.89088000
87794.89000000,87970.00000000,87770.01000000,87935.05000000,28.25293000
87935.05000000,87941.58000000,87801.70000000,87832.00000000,42.61729000
87832.00000000,87842.39000000,87700.01000000,87701.97000000,22.98072000
87701.98000000,87728.75000000,87585.07000000,87617.99000000,34.15463000
87618.00000000,87678.85000000,87539.78000000,87565.69000000,37.07177000
87565.68000000,87585.06000000,87548.20000000,87563.87000000,17.30416000
87563.86000000,87596.24000000,87530.33000000,87557.31000000,26.65343000
87557.30000000,87619.74000000,87504.36000000,87504.36000000,20.90343000
87504.37000000,87552.95000000,87452.27000000,87503.70000000,56.32365000
87503.70000000,87578.47000000,87503.70000000,87538.90000000,15.51326000
87538.90000000,87573.83000000,87508.01000000,87573.82000000,26.71246000
87573.82000000,87573.83000000,87458.89000000,87458.89000000,22.56500000
87458.90000000,87465.55000000,87416.44000000,87424.80000000,29.48286000
87424.80000000,87453.47000000,87390.07000000,87412.72000000,51.13420000
87412.72000000,87428.99000000,87311.12000000,87311.12000000,76.92778000
87311.13000000,87435.76000000,87311.12000000,87362.01000000,43.50136000
87362.01000000,87362.01000000,87270.50000000,87315.75000000,83.07633000
87315.75000000,87315.75000000,87120.00000000,87208.35000000,60.46230000
87208.35000000,87208.36000000,87099.78000000,87115.23000000,54.87967000
87115.23000000,87132.00000000,86958.96000000,86973.72000000,94.06476000
86973.73000000,87065.95000000,86894.58000000,86981.27000000,324.68391000
86981.26000000,86981.26000000,86937.44000000,86960.93000000,27.91842000
86960.92000000,86970.46000000,86819.00000000,86851.54000000,68.43915000
86851.54000000,86873.46000000,86768.10000000,86768.11000000,79.04034000
86768.11000000,86833.73000000,86746.60000000,86825.27000000,48.02973000
86825.27000000,87078.59000000,86825.27000000,87029.49000000,98.91042000
87029.49000000,87045.70000000,86921.56000000,86991.31000000,45.06821000
86991.30000000,87001.70000000,86889.54000000,86921.36000000,34.24748000
86921.36000000,86927.48000000,86856.64000000,86856.65000000,31.74217000
86856.64000000,86867.78000000,86789.38000000,86789.39000000,32.09700000
86789.38000000,86884.16000000,86783.29000000,86868.08000000,40.14652000
86868.08000000,86868.09000000,86682.42000000,86704.15000000,45.76063000
86704.15000000,86825.67000000,86670.36000000,86804.00000000,26.20860000
86804.00000000,86934.60000000,86804.00000000,86893.42000000,35.42774000
86893.41000000,86895.35000000,86800.05000000,86895.35000000,33.80960000
86895.35000000,86985.03000000,86865.18000000,86976.77000000,32.02233000
86976.77000000,86997.74000000,86940.02000000,86955.17000000,14.25888000
86955.17000000,86955.17000000,86844.01000000,86885.93000000,35.37380000
86885.93000000,86999.54000000,86866.55000000,86951.28000000,40.22315000
86951.28000000,86997.30000000,86951.27000000,86989.83000000,21.42443000
86989.84000000,87009.10000000,86900.48000000,86931.08000000,23.88760000
86931.08000000,86933.03000000,86884.15000000,86884.15000000,26.10422000
86884.16000000,86951.80000000,86864.66000000,86896.44000000,39.95081000
86896.44000000,86948.12000000,86872.00000000,86907.22000000,28.85160000
86907.21000000,86969.53000000,86884.86000000,86910.29000000,27.69264000
86910.29000000,87058.52000000,86894.08000000,87053.72000000,48.52627000
87053.72000000,87094.37000000,86956.99000000,86965.88000000,36.91053000
86965.88000000,87043.99000000,86952.53000000,87043.98000000,19.73937000
87043.99000000,87095.83000000,87020.45000000,87095.79000000,16.70674000
87095.78000000,87175.99000000,86732.86000000,86732.86000000,82.77264000
86732.86000000,86865.98000000,86699.38000000,86758.84000000,104.23196000
86758.84000000,86773.47000000,86537.13000000,86559.81000000,98.50634000
86559.82000000,86605.99000000,86412.01000000,86422.95000000,103.72297000
86422.94000000,86494.31000000,86306.77000000,86474.42000000,127.41037000
86474.12000000,86531.14000000,86430.26000000,86520.98000000,32.24801000
86520.98000000,86520.98000000,86427.68000000,86455.82000000,31.55061000
86455.81000000,86595.87000000,86438.79000000,86572.07000000,32.25396000
86572.06000000,86687.32000000,86546.95000000,86618.62000000,56.37486000
86618.62000000,86725.74000000,86602.15000000,86609.04000000,25.32188000
86609.03000000,86665.11000000,86580.70000000,86665.10000000,56.02120000
86665.11000000,86698.96000000,86634.56000000,86643.08000000,39.74942000
86643.07000000,86695.59000000,86568.85000000,86636.20000000,41.99569000
86636.20000000,86697.54000000,86615.66000000,86620.79000000,37.24981000
86620.79000000,86669.75000000,86581.56000000,86592.28000000,25.82686000
86592.28000000,86694.19000000,86581.57000000,86675.93000000,78.97545000
86675.92000000,86771.61000000,86662.95000000,86747.67000000,35.07641000
86747.67000000,86823.99000000,86718.60000000,86718.60000000,56.82300000
86718.59000000,86790.23000000,86581.58000000,86626.72000000,85.11720000
86626.71000000,86992.13000000,86626.71000000,86963.00000000,105.28838000
86963.00000000,87132.64000000,86960.94000000,87000.99000000,154.05679000
