close,high,low
15.82330000,15.82770000,15.81840000
15.78660000,15.82510000,15.78660000
15.80410000,15.80480000,15.78690000
15.81790000,15.82180000,15.79310000
15.79540000,15.81640000,15.79040000
15.80530000,15.82100000,15.79400000
15.78220000,15.80520000,15.78200000
15.76520000,15.78210000,15.76410000
15.77180000,15.78590000,15.76280000
15.74250000,15.77990000,15.73000000
15.71170000,15.74880000,15.70840000
15.72290000,15.72350000,15.70000000
15.70730000,15.72910000,15.70590000
15.70490000,15.70860000,15.70000000
15.73370000,15.73370000,15.70000000
15.73750000,15.74230000,15.73160000
15.73160000,15.73740000,15.72530000
15.75620000,15.75760000,15.73100000
15.73890000,15.76430000,15.73670000
15.72390000,15.74150000,15.72390000
15.69910000,15.72620000,15.69380000
15.69570000,15.71120000,15.68850000
15.69210000,15.69520000,15.67800000
15.70400000,15.70950000,15.68790000
15.69500000,15.70390000,15.69270000
15.70240000,15.70340000,15.69500000
15.70910000,15.70910000,15.69310000
15.71120000,15.72550000,15.69460000
15.70070000,15.71050000,15.69750000
15.72890000,15.72890000,15.69880000
15.72570000,15.75000000,15.71930000
15.73000000,15.74950000,15.72460000
15.73050000,15.73550000,15.72240000
15.70770000,15.73290000,15.70480000
15.72800000,15.73100000,15.69900000
15.71340000,15.72240000,15.70890000
15.69320000,15.71350000,15.68980000
15.65750000,15.69480000,15.64580000
15.67130000,15.67570000,15.65750000
15.64770000,15.67000000,15.64550000
15.65700000,15.66370000,15.64400000
15.66010000,15.66340000,15.64370000
15.65450000,15.66740000,15.65090000
15.65140000,15.66830000,15.65100000
15.66440000,15.67230000,15.65090000
15.68270000,15.68280000,15.66840000
15.66840000,15.69110000,15.66840000
15.67220000,15.68030000,15.66630000
15.69750000,15.70060000,15.66870000
15.68520000,15.70320000,15.68400000
15.68030000,15.68530000,15.67500000
15.68440000,15.68790000,15.66840000
15.72000000,15.72270000,15.68980000
15.69960000,15.71970000,15.69950000
15.69750000,15.69960000,15.68910000
15.69110000,15.69910000,15.67640000
15.69950000,15.69950000,15.68100000
15.69950000,15.70180000,15.69500000
15.65910000,15.69770000,15.65310000
15.65290000,15.66170000,15.61000000
15.62170000,15.66640000,15.61200000
15.64950000,15.66400000,15.61230000
15.62590000,15.64680000,15.62260000
15.63100000,15.65220000,15.61910000
15.66230000,15.67020000,15.62640000
15.66870000,15.67000000,15.66150000
15.68420000,15.70130000,15.66720000
15.66990000,15.68950000,15.66400000
15.68130000,15.68260000,15.66380000
15.66690000,15.68130000,15.64460000
15.66690000,15.67430000,15.65800000
15.69550000,15.69890000,15.66350000
15.65740000,15.69280000,15.65000000
15.67770000,15.68020000,15.65390000
15.67090000,15.67900000,15.66700000
15.63630000,15.66660000,15.62000000
15.65270000,15.66970000,15.55750000
15.63860000,15.65780000,15.63000000
15.65210000,15.66080000,15.63490000
15.62830000,15.65020000,15.61680000
15.65400000,15.65480000,15.61460000
15.59460000,15.65570000,15.58980000
15.61260000,15.62810000,15.58530000
15.53880000,15.60820000,15.53320000
15.52230000,15.56600000,15.50200000
15.51180000,15.54900000,15.50500000
15.53020000,15.54410000,15.49000000
15.54290000,15.55620000,15.51910000
15.50450000,15.54570000,15.48180000
15.51160000,15.52340000,15.49010000
15.50240000,15.51140000,15.46200000
15.49660000,15.50300000,15.45800000
15.49680000,15.50970000,15.48570000
15.51990000,15.52140000,15.49670000
15.60070000,15.60340000,15.50280000
15.63140000,15.66090000,15.59120000
15.60160000,15.63560000,15.58620000
15.54650000,15.60160000,15.54490000
15.53680000,15.57160000,15.53600000
15.55910000,15.56320000,15.50690000
15.57430000,15.57450000,15.54750000
15.55100000,15.57500000,15.55000000
15.51460000,15.55830000,15.50630000
15.52250000,15.53520000,15.50530000
15.50210000,15.52250000,15.48280000
15.51560000,15.53250000,15.49280000
15.53320000,15.53320000,15.48280000
15.50290000,15.53690000,15.50050000
15.52600000,15.53990000,15.50510000
15.50710000,15.52470000,15.50000000
15.50500000,15.51460000,15.50070000
15.49250000,15.50260000,15.47280000
15.50210000,15.51290000,15.48500000
15.48510000,15.50990000,15.48510000
15.50240000,15.51630000,15.48510000
15.49060000,15.50230000,15.48000000
15.47500000,15.50660000,15.47090000
15.47510000,15.48060000,15.46430000
15.50990000,15.51790000,15.47250000
15.46760000,15.50990000,15.45470000
15.48750000,15.50160000,15.47120000
15.45260000,15.49340000,15.45090000
15.42860000,15.47660000,15.42100000
15.40790000,15.42740000,15.40220000
15.39320000,15.40720000,15.37490000
15.38710000,15.39080000,15.37050000
15.24060000,15.38970000,15.23920000
15.01190000,15.26040000,15.00000000
14.95740000,15.01060000,14.80000000
14.97140000,15.03350000,14.94660000
14.98420000,15.01850000,14.88770000
15.00190000,15.04770000,14.94870000
15.02880000,15.07400000,14.99760000
15.07850000,15.10910000,15.01780000
15.13950000,15.13950000,15.07080000
15.08860000,15.13870000,15.05940000
15.04720000,15.09470000,15.01130000
15.03480000,15.06500000,15.01780000
15.07210000,15.07610000,15.03610000
15.02690000,15.07890000,15.01330000
15.04100000,15.05160000,15.01210000
15.03000000,15.05280000,15.02370000
15.05070000,15.05070000,15.03000000
15.09730000,15.09730000,15.05070000
15.07790000,15.09750000,15.07310000
15.08160000,15.08910000,15.06810000
15.07860000,15.09000000,15.07710000
15.08930000,15.09690000,15.07690000
15.08390000,15.11020000,15.06520000
15.07120000,15.08560000,15.06890000
15.06010000,15.08080000,15.04860000
15.09560000,15.09930000,15.05720000
15.13200000,15.13550000,15.09390000
15.25670000,15.31590000,15.12470000
15.24510000,15.26330000,15.23180000
15.21420000,15.25080000,15.17820000
15.20480000,15.21400000,15.16680000
15.17470000,15.20870000,15.17470000
15.14790000,15.20810000,15.13460000
15.11520000,15.14770000,15.10250000
15.16090000,15.17020000,15.11520000
15.13800000,15.16270000,15.13000000
15.13190000,15.14650000,15.13120000
15.15540000,15.15540000,15.10250000
15.09870000,15.15510000,15.08880000
15.05440000,15.09780000,15.05440000
15.03000000,15.08000000,15.01180000
15.05480000,15.06440000,15.02480000
15.10160000,15.10870000,15.05180000
15.11670000,15.12010000,15.10040000
15.11050000,15.11730000,15.10210000
15.09600000,15.11000000,15.08380000
15.16460000,15.17000000,15.09370000
15.16800000,15.20380000,15.12490000
15.21220000,15.21220000,15.16630000
15.14450000,15.21390000,15.12970000
15.13370000,15.16050000,15.12030000
15.12420000,15.13710000,15.12110000
15.09570000,15.12410000,15.09090000
15.10280000,15.11480000,15.07680000
15.09080000,15.10420000,15.06380000
15.08380000,15.10840000,15.07610000
15.03500000,15.09380000,15.03150000
15.08640000,15.08860000,15.03350000
15.07920000,15.09260000,15.07090000
15.06000000,15.08220000,15.06000000
15.05000000,15.06500000,15.03560000
15.03590000,15.06370000,15.02850000
15.05000000,15.05000000,15.01070000
15.05910000,15.06570000,15.03890000
15.05000000,15.06900000,15.04280000
15.05030000,15.05930000,15.04340000
15.05290000,15.06350000,15.04780000
15.02240000,15.05310000,15.01760000
15.03110000,15.03970000,15.01390000
15.01620000,15.04030000,15.01150000
14.99460000,15.01640000,14.98000000
14.98980000,15.00400000,14.98020000
14.95270000,14.99480000,14.94160000
14.95010000,14.95680000,14.92490000
14.98400000,14.98490000,14.95200000
14.97000000,14.98400000,14.95000000
14.97540000,15.00250000,14.95170000
14.99010000,15.02330000,14.97520000
14.99660000,15.01550000,14.99000000
14.99020000,15.00610000,14.96260000
14.97410000,14.99670000,14.96610000
14.97630000,14.98110000,14.96270000
14.99200000,14.99260000,14.97000000
14.99700000,14.99700000,14.98610000
15.01550000,15.03470000,14.99690000
15.03980000,15.04580000,15.00950000
15.03270000,15.04580000,15.02450000
15.02790000,15.04400000,15.02690000
15.05140000,15.06000000,15.02690000
15.05040000,15.07190000,15.04260000
15.07720000,15.10000000,15.04980000
15.12070000,15.12070000,15.07020000
15.11500000,15.14600000,15.11000000
15.15280000,15.15340000,15.11120000
15.12090000,15.18530000,15.11920000
15.11060000,15.13190000,15.11060000
15.11420000,15.11430000,15.10500000
15.10650000,15.11430000,15.10100000
15.10000000,15.12000000,15.10000000
15.11600000,15.11650000,15.10000000
15.13690000,15.13690000,15.10530000
15.11040000,15.13730000,15.10600000
15.13090000,15.13590000,15.11050000
15.13220000,15.13670000,15.11000000
15.15040000,15.15770000,15.12690000
15.15390000,15.16760000,15.14130000
15.16170000,15.17810000,15.15000000
15.15000000,15.17340000,15.15000000
15.13540000,15.15170000,15.13170000
15.11490000,15.13760000,15.11480000
15.14280000,15.14640000,15.11480000
15.14400000,15.15440000,15.14320000
15.19490000,15.21770000,15.14390000
15.20180000,15.21070000,15.19120000
15.19340000,15.21550000,15.18150000
15.24570000,15.26810000,15.18930000
15.24040000,15.25110000,15.20800000
15.22290000,15.24000000,15.20650000
15.21470000,15.24220000,15.20560000
15.25270000,15.25350000,15.21280000
15.26280000,15.27250000,15.25310000
15.26190000,15.27010000,15.24700000
15.28380000,15.28470000,15.25690000
15.21450000,15.28490000,15.21380000
15.30180000,15.30180000,15.21430000
15.32970000,15.33090000,15.28420000
15.31710000,15.34280000,15.30800000
15.31500000,15.32420000,15.31000000
15.34180000,15.34280000,15.31600000
15.32360000,15.34290000,15.29400000
15.32480000,15.34420000,15.32280000
15.29750000,15.32880000,15.29410000
15.28940000,15.30780000,15.28830000
15.29520000,15.30540000,15.28350000
15.29830000,15.30780000,15.29120000
15.31600000,15.31840000,15.29930000
15.32820000,15.33370000,15.31500000
15.33510000,15.35000000,15.32810000
15.32680000,15.33930000,15.32650000
15.29900000,15.32450000,15.29310000
15.31160000,15.32370000,15.28690000
15.30330000,15.31550000,15.29860000
15.33040000,15.33800000,15.30410000
15.33800000,15.34370000,15.33160000
15.34820000,15.34930000,15.33700000
15.33630000,15.34930000,15.32660000
15.33360000,15.34060000,15.32770000
15.34960000,15.35300000,15.32980000
15.34760000,15.36890000,15.34160000
15.31850000,15.35360000,15.31320000
15.31850000,15.32670000,15.31410000
15.29300000,15.32250000,15.29250000
15.28370000,15.30020000,15.28270000
15.30340000,15.30340000,15.28000000
15.29440000,15.32310000,15.28350000
15.27090000,15.29880000,15.27010000
15.26300000,15.27730000,15.25760000
15.27270000,15.29320000,15.25310000
15.27440000,15.28520000,15.26890000
15.21990000,15.27430000,15.21200000
15.22850000,15.22900000,15.21140000
15.23490000,15.24710000,15.21500000
15.26490000,15.26780000,15.23380000
15.26770000,15.27000000,15.25560000
