open,high,low,close,volume
856.47000000,857.49000000,855.81000000,856.29000000,693.91800000
856.30000000,859.45000000,855.71000000,859.45000000,475.71800000
859.45000000,861.60000000,858.80000000,860.90000000,1003.81600000
860.89000000,861.83000000,860.41000000,860.84000000,682.56000000
860.83000000,861.10000000,858.77000000,859.54000000,744.62500000
859.54000000,861.60000000,859.54000000,860.19000000,542.62100000
860.19000000,860.19000000,857.82000000,857.82000000,529.04500000
857.82000000,858.69000000,856.86000000,857.80000000,375.57300000
857.79000000,859.10000000,857.79000000,858.99000000,237.31900000
858.99000000,859.49000000,857.80000000,858.54000000,498.24900000
858.54000000,860.47000000,858.37000000,860.30000000,232.71600000
860.30000000,861.00000000,860.00000000,860.18000000,562.94500000
860.17000000,860.25000000,859.12000000,859.90000000,347.13800000
859.90000000,860.96000000,859.90000000,859.94000000,269.94700000
859.93000000,859.93000000,858.45000000,858.70000000,366.19300000
858.70000000,859.45000000,858.40000000,858.72000000,323.25500000
858.72000000,859.74000000,858.72000000,859.22000000,201.71200000
859.21000000,859.25000000,857.20000000,857.77000000,609.16000000
857.77000000,857.77000000,855.32000000,855.36000000,486.44900000
855.37000000,856.40000000,853.10000000,853.10000000,1099.31200000
853.10000000,854.42000000,850.00000000,850.81000000,903.40600000
850.81000000,851.83000000,850.35000000,851.35000000,509.95000000
851.36000000,851.70000000,847.82000000,847.89000000,646.66400000
847.89000000,848.20000000,846.00000000,847.11000000,575.97100000
847.10000000,847.14000000,846.00000000,846.84000000,243.45200000
846.84000000,848.56000000,845.53000000,848.44000000,793.43600000
848.43000000,848.75000000,847.01000000,848.75000000,246.05700000
848.75000000,851.92000000,848.30000000,851.75000000,1002.44800000
851.75000000,851.83000000,850.67000000,851.69000000,260.41800000
851.69000000,854.68000000,851.69000000,854.56000000,358.11700000
854.55000000,855.59000000,853.76000000,855.28000000,406.82400000
855.29000000,856.18000000,854.90000000,855.05000000,599.73900000
855.05000000,856.94000000,853.61000000,855.40000000,445.80900000
855.41000000,856.30000000,854.40000000,856.22000000,260.78200000
856.23000000,856.77000000,855.61000000,856.41000000,214.17500000
856.42000000,857.06000000,855.50000000,855.50000000,275.07700000
855.51000000,857.49000000,855.28000000,856.71000000,195.85500000
856.71000000,859.40000000,856.60000000,857.66000000,274.80100000
857.67000000,858.56000000,857.51000000,858.56000000,99.89600000
858.55000000,859.20000000,858.00000000,858.60000000,218.03600000
858.60000000,859.45000000,858.08000000,858.82000000,245.95700000
858.83000000,859.94000000,857.96000000,858.29000000,330.11100000
858.29000000,858.80000000,858.11000000,858.11000000,310.95000000
858.12000000,858.40000000,857.40000000,858.00000000,341.73000000
857.99000000,858.70000000,856.86000000,857.21000000,247.89000000
857.21000000,858.00000000,857.04000000,857.10000000,115.66300000
857.10000000,858.79000000,857.10000000,857.38000000,365.15800000
857.38000000,858.09000000,856.80000000,857.95000000,344.88100000
857.95000000,858.43000000,857.78000000,857.84000000,72.49300000
857.85000000,858.09000000,856.57000000,856.69000000,360.79900000
856.69000000,857.15000000,856.50000000,857.06000000,120.13000000
857.06000000,859.00000000,857.06000000,858.06000000,125.67400000
858.07000000,858.50000000,857.40000000,857.78000000,118.80800000
857.78000000,858.70000000,857.70000000,857.88000000,75.88000000
857.89000000,858.11000000,856.31000000,856.40000000,200.60900000
856.40000000,856.40000000,852.80000000,853.03000000,544.71900000
853.04000000,854.40000000,852.58000000,854.34000000,212.57200000
854.34000000,854.34000000,851.10000000,851.89000000,301.37800000
851.89000000,854.30000000,851.50000000,854.30000000,300.07900000
854.29000000,855.83000000,853.81000000,855.83000000,216.46700000
855.83000000,857.20000000,855.83000000,857.20000000,394.67900000
857.21000000,858.24000000,856.95000000,857.93000000,263.72900000
857.93000000,860.70000000,857.92000000,860.70000000,1068.58900000
860.69000000,861.00000000,858.46000000,858.90000000,565.28700000
858.90000000,859.14000000,857.96000000,858.74000000,126.54400000
858.75000000,859.90000000,858.36000000,858.90000000,145.96700000
858.91000000,863.88000000,858.90000000,862.25000000,1166.21700000
862.24000000,862.96000000,860.96000000,861.16000000,478.01600000
861.16000000,865.52000000,861.16000000,865.32000000,735.49700000
865.33000000,867.66000000,864.80000000,867.42000000,833.63900000
867.42000000,867.48000000,865.57000000,866.82000000,712.00100000
866.83000000,867.40000000,864.60000000,864.98000000,595.31300000
864.98000000,865.89000000,864.67000000,864.85000000,232.16400000
864.85000000,865.70000000,864.31000000,865.11000000,325.53500000
865.11000000,865.50000000,863.70000000,864.20000000,276.04800000
864.20000000,864.80000000,863.94000000,863.94000000,244.18100000
863.95000000,864.20000000,862.64000000,862.64000000,381.55100000
862.63000000,862.64000000,861.91000000,862.36000000,253.74700000
862.36000000,863.04000000,862.10000000,862.57000000,235.68100000
862.58000000,863.63000000,862.27000000,862.99000000,598.93600000
863.00000000,863.50000000,861.90000000,863.00000000,282.91900000
863.00000000,864.00000000,862.86000000,864.00000000,141.26800000
863.99000000,865.17000000,863.87000000,865.16000000,401.86500000
865.17000000,866.35000000,864.65000000,865.60000000,602.59600000
865.60000000,865.80000000,864.26000000,865.40000000,301.14500000
865.40000000,865.69000000,864.33000000,865.03000000,379.08000000
865.01000000,865.75000000,863.59000000,863.68000000,275.47400000
863.68000000,864.69000000,863.25000000,864.69000000,217.33200000
864.69000000,865.59000000,864.58000000,865.55000000,253.30800000
865.56000000,865.70000000,864.10000000,864.20000000,156.38400000
864.21000000,864.21000000,863.32000000,863.74000000,219.14700000
863.74000000,863.80000000,862.14000000,862.20000000,374.84200000
862.21000000,863.30000000,861.47000000,863.30000000,205.86700000
863.30000000,864.19000000,862.80000000,863.75000000,131.66500000
863.76000000,864.47000000,863.10000000,863.10000000,121.47000000
863.10000000,863.80000000,862.59000000,862.91000000,157.62200000
862.91000000,865.21000000,862.48000000,864.95000000,347.43700000
864.95000000,866.64000000,864.07000000,865.31000000,812.10000000
865.32000000,866.52000000,865.30000000,866.52000000,353.26400000
866.51000000,868.62000000,866.27000000,867.61000000,868.92100000
867.61000000,867.84000000,865.80000000,866.07000000,285.63900000
866.07000000,867.66000000,865.80000000,867.66000000,240.54400000
867.65000000,868.05000000,866.54000000,867.79000000,510.10700000
867.79000000,869.98000000,867.78000000,868.69000000,762.98100000
868.69000000,869.23000000,868.13000000,868.27000000,281.75800000
868.27000000,869.30000000,868.27000000,869.00000000,265.65600000
869.00000000,869.90000000,868.51000000,869.06000000,452.20900000
869.06000000,869.12000000,867.38000000,867.49000000,269.70000000
867.49000000,867.70000000,867.00000000,867.34000000,204.58700000
867.35000000,867.35000000,866.00000000,866.57000000,533.63200000
866.58000000,867.89000000,866.15000000,867.77000000,415.76200000
867.76000000,868.10000000,867.20000000,867.80000000,231.57800000
867.80000000,867.90000000,866.70000000,866.76000000,439.16300000
866.75000000,866.81000000,865.90000000,866.01000000,416.64400000
866.01000000,866.09000000,865.16000000,865.24000000,203.20300000
865.24000000,865.68000000,864.77000000,865.10000000,274.71200000
865.11000000,865.46000000,864.50000000,864.59000000,315.88000000
864.59000000,865.57000000,864.50000000,865.32000000,137.37100000
865.32000000,866.60000000,865.10000000,866.25000000,128.57300000
866.26000000,867.00000000,866.08000000,866.31000000,285.96000000
866.32000000,866.50000000,865.77000000,865.92000000,110.92800000
865.89000000,865.89000000,862.00000000,862.01000000,737.37500000
862.01000000,862.29000000,860.99000000,861.69000000,499.70500000
861.70000000,861.70000000,860.10000000,860.16000000,517.61600000
860.15000000,861.01000000,859.77000000,860.71000000,525.93000000
860.71000000,860.92000000,859.14000000,859.16000000,637.29800000
859.16000000,860.17000000,859.15000000,860.11000000,281.70200000
860.11000000,861.59000000,860.10000000,861.34000000,192.63900000
861.34000000,861.34000000,858.70000000,859.46000000,491.64600000
859.46000000,859.52000000,858.00000000,858.23000000,634.70600000
858.22000000,858.67000000,857.43000000,858.67000000,364.95600000
858.68000000,860.86000000,858.68000000,860.52000000,737.34200000
860.51000000,861.11000000,860.20000000,860.72000000,497.91800000
860.72000000,861.04000000,859.50000000,859.69000000,344.02300000
859.70000000,860.50000000,859.69000000,860.50000000,141.30400000
860.49000000,860.83000000,859.64000000,859.89000000,280.83300000
859.90000000,860.07000000,858.81000000,858.82000000,153.26900000
858.81000000,859.30000000,858.81000000,859.13000000,136.96800000
859.12000000,859.13000000,858.78000000,858.84000000,87.59100000
858.83000000,859.70000000,858.54000000,859.55000000,112.82500000
859.56000000,860.70000000,859.55000000,860.23000000,244.13000000
860.22000000,860.58000000,859.95000000,860.20000000,163.29500000
860.19000000,861.54000000,860.18000000,861.20000000,574.74400000
861.19000000,862.74000000,860.08000000,860.09000000,517.18500000
860.09000000,860.29000000,859.82000000,860.28000000,195.26500000
860.29000000,861.30000000,860.29000000,860.98000000,256.17300000
860.99000000,861.99000000,860.97000000,861.84000000,263.43800000
861.84000000,862.38000000,861.50000000,861.61000000,378.58300000
861.60000000,862.00000000,861.12000000,861.99000000,445.64400000
861.99000000,862.19000000,861.10000000,861.83000000,234.99700000
861.84000000,862.41000000,860.56000000,860.85000000,229.28200000
860.84000000,861.40000000,860.51000000,861.12000000,348.83800000
861.12000000,862.36000000,861.05000000,862.24000000,349.50000000
862.23000000,862.26000000,860.49000000,860.92000000,319.47000000
860.92000000,861.02000000,858.97000000,859.53000000,406.51500000
859.53000000,860.27000000,858.97000000,859.91000000,191.96300000
859.98000000,860.13000000,859.61000000,859.79000000,137.53000000
859.80000000,860.22000000,858.82000000,859.03000000,241.12200000
859.02000000,860.64000000,858.96000000,860.50000000,141.41300000
860.50000000,860.88000000,860.15000000,860.69000000,310.04300000
860.69000000,860.80000000,859.45000000,860.39000000,297.47900000
860.38000000,862.49000000,860.36000000,862.13000000,300.66600000
862.12000000,862.86000000,862.12000000,862.26000000,266.86400000
862.26000000,862.72000000,861.73000000,861.73000000,296.52000000
861.72000000,862.14000000,861.12000000,861.91000000,175.47700000
861.91000000,861.91000000,860.80000000,861.05000000,313.33200000
861.05000000,861.68000000,860.67000000,860.70000000,303.15600000
860.70000000,861.42000000,859.87000000,860.51000000,343.56500000
860.51000000,860.75000000,860.10000000,860.75000000,184.74000000
860.74000000,861.33000000,860.37000000,861.33000000,239.83000000
861.33000000,861.34000000,860.30000000,860.30000000,207.61600000
860.30000000,860.30000000,859.30000000,859.65000000,273.78000000
859.65000000,860.40000000,858.83000000,860.09000000,229.25500000
860.09000000,860.10000000,859.10000000,859.10000000,248.15900000
859.10000000,860.60000000,858.81000000,860.44000000,326.40700000
860.45000000,860.85000000,859.02000000,859.33000000,502.43500000
859.34000000,859.34000000,858.43000000,858.54000000,237.03800000
858.53000000,858.68000000,857.31000000,857.93000000,596.27700000
857.94000000,858.44000000,856.66000000,856.91000000,585.12500000
856.92000000,857.46000000,856.39000000,857.33000000,349.86300000
857.33000000,857.94000000,856.31000000,857.18000000,457.98800000
857.18000000,857.80000000,857.18000000,857.57000000,329.24600000
857.57000000,857.68000000,856.30000000,857.42000000,407.03700000
857.42000000,858.00000000,857.32000000,857.60000000,426.22300000
857.60000000,858.30000000,857.45000000,858.29000000,440.66000000
858.29000000,858.44000000,857.21000000,857.23000000,321.88500000
857.23000000,857.24000000,856.67000000,856.67000000,328.22500000
856.68000000,858.00000000,856.60000000,857.72000000,357.99600000
857.73000000,858.36000000,856.52000000,856.61000000,588.91600000
856.60000000,857.97000000,856.57000000,857.65000000,300.53800000
857.64000000,857.65000000,856.22000000,857.51000000,457.23200000
857.50000000,857.50000000,856.00000000,856.87000000,444.21900000
856.88000000,856.88000000,855.75000000,855.76000000,372.34300000
855.76000000,856.25000000,854.68000000,854.82000000,430.07800000
854.81000000,855.57000000,854.00000000,855.14000000,540.88200000
855.14000000,856.73000000,854.28000000,854.52000000,507.42000000
854.52000000,855.00000000,853.26000000,854.34000000,655.07700000
854.33000000,854.57000000,852.72000000,853.04000000,1157.93800000
853.05000000,853.55000000,852.80000000,853.33000000,464.00800000
853.33000000,855.88000000,853.33000000,855.79000000,475.26000000
855.79000000,856.16000000,855.00000000,855.81000000,374.62900000
855.81000000,856.71000000,855.78000000,856.41000000,256.67700000
856.42000000,857.37000000,855.89000000,856.70000000,254.86800000
856.70000000,856.70000000,855.57000000,856.05000000,180.21400000
856.04000000,857.40000000,856.03000000,857.13000000,241.90700000
857.13000000,857.13000000,855.30000000,855.31000000,201.42800000
855.31000000,855.78000000,854.40000000,855.78000000,347.74200000
855.78000000,857.88000000,855.78000000,857.76000000,412.38600000
857.75000000,857.90000000,857.20000000,857.58000000,277.70500000
857.58000000,858.36000000,857.22000000,858.24000000,350.54600000
858.25000000,858.67000000,857.93000000,858.48000000,237.40000000
858.48000000,858.48000000,857.24000000,857.25000000,284.68300000
857.24000000,858.56000000,857.05000000,857.88000000,135.17000000
857.89000000,858.30000000,857.62000000,857.63000000,163.02700000
857.63000000,857.84000000,856.53000000,856.71000000,218.33500000
856.71000000,857.71000000,856.71000000,857.21000000,534.35100000
857.21000000,857.67000000,856.90000000,857.23000000,235.05700000
857.24000000,857.42000000,856.33000000,856.51000000,360.83300000
856.50000000,857.49000000,856.47000000,856.62000000,158.23700000
856.61000000,858.02000000,856.61000000,857.89000000,208.65400000
857.89000000,858.38000000,857.27000000,857.27000000,164.98300000
857.27000000,858.02000000,857.27000000,857.69000000,147.43900000
857.69000000,858.03000000,857.38000000,857.77000000,228.23900000
857.78000000,858.39000000,853.64000000,853.90000000,1147.78900000
853.90000000,855.00000000,853.33000000,854.30000000,352.38800000
854.25000000,854.72000000,853.47000000,853.59000000,392.45000000
853.59000000,854.31000000,851.72000000,852.17000000,993.58800000
852.18000000,854.50000000,851.93000000,854.35000000,500.62500000
854.36000000,854.90000000,854.20000000,854.57000000,157.77400000
854.56000000,854.68000000,853.91000000,854.41000000,246.23600000
854.41000000,855.51000000,854.20000000,854.70000000,312.19700000
854.70000000,855.90000000,854.40000000,855.21000000,330.36900000
855.21000000,855.90000000,855.00000000,855.39000000,211.45700000
855.40000000,855.97000000,855.40000000,855.90000000,143.53200000
855.90000000,856.22000000,855.60000000,855.71000000,168.17700000
855.70000000,856.10000000,855.20000000,855.87000000,229.97700000
855.88000000,857.07000000,855.83000000,856.18000000,304.10800000
856.18000000,856.21000000,855.50000000,855.51000000,179.75900000
855.50000000,857.30000000,855.50000000,857.18000000,454.03000000
857.18000000,858.67000000,857.18000000,857.79000000,543.83000000
857.78000000,858.27000000,857.77000000,857.86000000,243.71500000
857.85000000,858.59000000,855.56000000,856.56000000,524.87100000
856.56000000,860.84000000,856.55000000,860.38000000,1327.70900000
860.38000000,862.02000000,860.01000000,860.71000000,1230.26400000
860.71000000,861.68000000,860.34000000,861.36000000,352.86300000
861.36000000,862.17000000,860.62000000,861.18000000,521.21500000
861.17000000,864.45000000,861.15000000,864.10000000,1188.05000000
864.10000000,864.23000000,862.95000000,863.73000000,1092.74700000
863.73000000,864.02000000,862.53000000,862.53000000,286.99000000
862.53000000,864.96000000,861.88000000,864.27000000,663.27100000
864.27000000,864.83000000,862.26000000,862.49000000,1034.13500000
862.50000000,863.90000000,861.56000000,862.78000000,722.02100000
862.77000000,863.34000000,862.14000000,862.56000000,431.67600000
862.56000000,863.64000000,859.88000000,860.51000000,727.70400000
860.52000000,862.50000000,860.37000000,862.40000000,528.08800000
862.40000000,864.72000000,861.90000000,862.40000000,560.20700000
862.41000000,865.00000000,861.92000000,865.00000000,529.77100000
865.00000000,865.35000000,859.61000000,859.61000000,691.73400000
859.60000000,860.66000000,857.70000000,859.57000000,1063.83200000
859.57000000,861.60000000,859.06000000,860.83000000,808.56300000
860.84000000,863.15000000,859.91000000,862.80000000,705.37000000
862.80000000,863.54000000,862.28000000,862.73000000,529.98100000
862.73000000,864.49000000,861.25000000,862.31000000,394.92300000
862.31000000,862.47000000,860.88000000,862.02000000,726.11200000
862.02000000,868.21000000,862.02000000,867.26000000,1653.33900000
867.26000000,868.21000000,865.70000000,865.75000000,678.23800000
865.74000000,866.89000000,865.50000000,865.67000000,694.11800000
865.67000000,866.73000000,863.09000000,863.20000000,813.85300000
863.21000000,863.21000000,860.42000000,862.71000000,2180.35500000
862.66000000,864.34000000,861.95000000,863.62000000,382.18000000
863.64000000,865.00000000,863.37000000,865.00000000,529.70300000
865.00000000,867.18000000,864.96000000,867.07000000,1316.97300000
867.07000000,868.81000000,866.60000000,866.79000000,1204.76100000
866.79000000,867.90000000,866.79000000,867.60000000,573.78500000
867.61000000,869.87000000,867.00000000,867.11000000,858.21100000
867.11000000,868.49000000,867.11000000,868.20000000,688.04300000
868.20000000,868.83000000,867.11000000,867.23000000,839.53700000
867.24000000,867.84000000,866.20000000,867.79000000,499.97600000
867.80000000,870.67000000,867.79000000,869.36000000,1078.76400000
869.35000000,869.35000000,867.57000000,867.90000000,438.62800000
867.91000000,869.80000000,867.90000000,867.90000000,1390.54200000
867.91000000,869.26000000,867.69000000,868.79000000,647.40300000
868.80000000,872.82000000,868.79000000,871.97000000,1128.95100000
871.97000000,875.25000000,871.97000000,874.99000000,3134.00200000
874.99000000,877.00000000,874.99000000,876.12000000,1571.64000000
876.13000000,878.15000000,876.13000000,876.79000000,1071.10400000
876.79000000,877.10000000,875.30000000,875.79000000,731.19100000
875.80000000,882.20000000,875.69000000,881.90000000,4235.08500000
881.89000000,886.80000000,881.89000000,884.71000000,3352.45900000
884.70000000,886.97000000,882.46000000,885.99000000,1986.73700000
885.99000000,886.61000000,884.62000000,885.77000000,1300.24000000
885.77000000,889.00000000,885.00000000,888.25000000,1683.61700000
888.26000000,890.38000000,887.71000000,888.99000000,1993.96300000
889.00000000,889.00000000,885.32000000,886.39000000,1588.64300000
886.39000000,888.70000000,885.84000000,888.14000000,1389.15300000
888.14000000,892.90000000,888.14000000,891.98000000,3277.79900000
891.98000000,893.56000000,889.78000000,890.63000000,2010.50000000
